                time        tsurfi-60A01        tsurfi-60A02        tsurfi-60A03        tsurfi-60A04        tsurfi-60A05        tsurfi-60A06        tsurfi-60A07        tsurfi-60A08        tsurfi-60A09        tsurfi-60A10        tsurfi-60A11
                 (s)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)
     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------
             3738.11             558.300             559.725             560.959             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3739.11             558.300             559.725             560.959             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3740.11             558.300             559.725             560.959             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3741.11             558.300             559.725             560.959             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3742.11             558.300             559.725             560.959             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3743.11             558.300             559.725             560.959             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3744.11             558.300             559.725             560.959             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3745.11             558.300             559.725             560.959             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3746.11             558.300             559.725             560.959             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3747.11             558.300             559.725             560.959             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3748.11             558.300             559.725             560.960             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3749.11             558.300             559.725             560.960             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3750.11             558.300             559.725             560.960             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3751.11             558.300             559.725             560.960             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3752.11             558.300             559.725             560.960             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3753.11             558.300             559.725             560.960             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3754.11             558.300             559.725             560.960             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3755.11             558.300             559.725             560.960             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3756.11             558.300             559.726             560.960             561.618             562.040             562.264             562.369             562.354             562.301             562.239             559.878
             3757.11             558.300             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3758.11             558.300             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3759.11             558.300             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3760.11             558.300             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3761.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3762.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3763.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3764.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3765.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3766.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3767.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3768.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3769.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3770.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3771.11             558.301             559.726             560.960             561.618             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3772.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3773.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3774.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3775.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3776.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3777.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3778.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3779.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3780.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3781.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3782.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3783.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3784.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3785.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3786.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3787.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3788.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3789.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3790.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3791.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3792.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3793.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3794.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3795.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3796.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3797.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3798.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3799.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3800.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3801.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3802.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3803.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3804.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3805.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3806.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3807.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3808.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3809.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3810.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3811.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3812.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3813.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3814.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3815.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3816.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3817.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3818.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3819.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3820.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3821.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3822.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3823.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3824.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3825.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3826.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3827.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3828.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3829.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3830.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3831.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3832.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3833.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3834.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3835.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3836.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3837.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3838.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3839.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3840.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3841.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3842.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3843.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3844.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3845.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3846.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3847.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3848.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3849.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3850.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3851.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3852.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3853.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3854.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3855.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3856.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3857.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3858.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3859.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3860.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3861.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3862.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3863.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3864.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3865.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3866.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3867.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3868.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3869.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3870.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3871.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3872.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3873.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3874.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3875.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3876.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3877.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3878.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3879.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3880.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3881.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3882.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3883.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3884.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3885.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3886.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3887.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3888.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3889.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3890.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3891.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3892.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3893.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3894.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3895.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3896.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3897.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3898.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3899.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3900.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3901.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3902.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3903.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3904.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3905.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3906.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3907.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3908.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3909.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3910.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3911.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3912.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3913.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3914.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3915.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3916.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3917.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3918.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3919.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3920.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3921.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3922.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
             3923.11             558.301             559.726             560.960             561.619             562.040             562.265             562.369             562.354             562.301             562.239             559.878
