                time        tsurfi-60A01        tsurfi-60A02        tsurfi-60A03        tsurfi-60A04        tsurfi-60A05        tsurfi-60A06        tsurfi-60A07        tsurfi-60A08        tsurfi-60A09        tsurfi-60A10        tsurfi-60A11
                 (s)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)
     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------
             15878.2             568.543             573.055             577.495             581.858             586.138             590.331             594.429             598.428             601.594             602.181             584.701
             15879.2             568.549             573.062             577.503             581.866             586.147             590.340             594.439             598.439             601.597             602.183             584.708
             15880.2             568.555             573.068             577.510             581.874             586.156             590.350             594.449             598.450             601.599             602.184             584.716
             15881.2             568.560             573.074             577.517             581.882             586.165             590.359             594.460             598.460             601.602             602.186             584.724
             15882.2             568.566             573.081             577.525             581.891             586.174             590.369             594.470             598.471             601.604             602.187             584.732
             15883.2             568.571             573.087             577.532             581.899             586.183             590.378             594.480             598.482             601.607             602.189             584.740
             15884.2             568.577             573.094             577.539             581.907             586.191             590.388             594.490             598.493             601.609             602.190             584.748
             15885.2             568.583             573.100             577.547             581.915             586.200             590.397             594.500             598.504             601.612             602.192             584.756
             15886.2             568.588             573.107             577.554             581.923             586.209             590.407             594.511             598.515             601.614             602.193             584.764
             15887.2             568.594             573.113             577.561             581.931             586.218             590.416             594.521             598.525             601.617             602.195             584.772
             15888.2             568.600             573.120             577.568             581.939             586.227             590.426             594.531             598.536             601.619             602.196             584.780
             15889.2             568.605             573.126             577.576             581.947             586.236             590.436             594.541             598.547             601.622             602.198             584.788
             15890.2             568.611             573.133             577.583             581.955             586.244             590.445             594.552             598.558             601.624             602.199             584.796
             15891.2             568.617             573.139             577.590             581.963             586.253             590.455             594.562             598.569             601.627             602.201             584.804
             15892.2             568.622             573.146             577.598             581.971             586.262             590.464             594.572             598.580             601.629             602.203             584.811
             15893.2             568.628             573.152             577.605             581.980             586.271             590.474             594.582             598.591             601.632             602.204             584.819
             15894.2             568.633             573.159             577.612             581.988             586.280             590.483             594.592             598.601             601.634             602.206             584.827
             15895.2             568.639             573.165             577.620             581.996             586.289             590.493             594.603             598.612             601.636             602.207             584.835
             15896.2             568.645             573.172             577.627             582.004             586.297             590.502             594.613             598.623             601.639             602.209             584.843
             15897.2             568.650             573.178             577.634             582.012             586.306             590.512             594.623             598.634             601.641             602.210             584.851
             15898.2             568.656             573.185             577.641             582.020             586.315             590.521             594.633             598.645             601.644             602.212             584.859
             15899.2             568.662             573.191             577.649             582.028             586.324             590.531             594.643             598.656             601.646             602.213             584.867
             15900.2             568.667             573.198             577.656             582.036             586.333             590.541             594.654             598.666             601.649             602.215             584.875
             15901.2             568.673             573.204             577.663             582.044             586.342             590.550             594.664             598.677             601.651             602.216             584.883
             15902.2             568.679             573.211             577.671             582.052             586.351             590.560             594.674             598.688             601.653             602.218             584.891
             15903.2             568.684             573.217             577.678             582.060             586.359             590.569             594.684             598.699             601.656             602.219             584.899
             15904.2             568.690             573.224             577.685             582.069             586.368             590.579             594.695             598.710             601.658             602.220             584.906
             15905.2             568.695             573.230             577.693             582.077             586.377             590.588             594.705             598.721             601.660             602.222             584.914
             15906.2             568.701             573.237             577.700             582.085             586.386             590.598             594.715             598.731             601.663             602.223             584.922
             15907.2             568.707             573.243             577.707             582.093             586.395             590.607             594.725             598.742             601.665             602.225             584.930
             15908.2             568.712             573.250             577.714             582.101             586.404             590.617             594.735             598.753             601.668             602.226             584.938
             15909.2             568.718             573.256             577.722             582.109             586.412             590.626             594.746             598.764             601.670             602.228             584.946
             15910.2             568.724             573.263             577.729             582.117             586.421             590.636             594.756             598.775             601.672             602.229             584.954
             15911.2             568.729             573.269             577.736             582.125             586.430             590.646             594.766             598.785             601.675             602.231             584.962
             15912.2             568.735             573.276             577.744             582.133             586.439             590.655             594.776             598.796             601.677             602.232             584.970
             15913.2             568.741             573.282             577.751             582.141             586.448             590.665             594.786             598.807             601.679             602.234             584.978
             15914.2             568.746             573.289             577.758             582.149             586.457             590.674             594.797             598.818             601.682             602.235             584.986
             15915.2             568.752             573.295             577.766             582.157             586.465             590.684             594.807             598.829             601.684             602.237             584.994
             15916.2             568.757             573.301             577.773             582.166             586.474             590.693             594.817             598.840             601.686             602.238             585.001
             15917.2             568.763             573.308             577.780             582.174             586.483             590.703             594.827             598.850             601.689             602.240             585.009
             15918.2             568.769             573.314             577.788             582.182             586.492             590.712             594.838             598.861             601.691             602.241             585.017
             15919.2             568.774             573.321             577.795             582.190             586.501             590.722             594.848             598.872             601.693             602.243             585.025
             15920.2             568.780             573.327             577.802             582.198             586.510             590.732             594.858             598.883             601.695             602.244             585.033
             15921.2             568.786             573.334             577.809             582.206             586.518             590.741             594.868             598.894             601.698             602.246             585.041
             15922.2             568.791             573.340             577.817             582.214             586.527             590.751             594.878             598.905             601.700             602.247             585.049
             15923.2             568.797             573.347             577.824             582.222             586.536             590.760             594.889             598.915             601.702             602.248             585.057
             15924.2             568.802             573.353             577.831             582.230             586.545             590.770             594.899             598.926             601.705             602.250             585.065
             15925.2             568.808             573.360             577.839             582.238             586.554             590.779             594.909             598.937             601.707             602.251             585.073
             15926.2             568.814             573.366             577.846             582.246             586.563             590.789             594.919             598.948             601.709             602.253             585.081
             15927.2             568.819             573.373             577.853             582.255             586.571             590.798             594.929             598.959             601.711             602.254             585.088
             15928.2             568.825             573.379             577.861             582.263             586.580             590.808             594.940             598.970             601.714             602.256             585.096
             15929.2             568.831             573.386             577.868             582.271             586.589             590.817             594.950             598.980             601.716             602.257             585.104
             15930.2             568.836             573.392             577.875             582.279             586.598             590.827             594.960             598.991             601.718             602.259             585.112
             15931.2             568.842             573.399             577.883             582.287             586.607             590.836             594.970             599.002             601.720             602.260             585.120
             15932.2             568.848             573.405             577.890             582.295             586.616             590.846             594.980             599.013             601.723             602.261             585.128
             15933.2             568.853             573.412             577.897             582.303             586.624             590.856             594.991             599.024             601.725             602.263             585.136
             15934.2             568.859             573.418             577.904             582.311             586.633             590.865             595.001             599.035             601.727             602.264             585.144
             15935.2             568.865             573.425             577.912             582.319             586.642             590.875             595.011             599.045             601.729             602.266             585.152
             15936.2             568.870             573.431             577.919             582.327             586.651             590.884             595.021             599.056             601.731             602.267             585.159
             15937.2             568.876             573.438             577.926             582.335             586.660             590.894             595.031             599.067             601.734             602.269             585.167
             15938.2             568.881             573.444             577.934             582.344             586.669             590.903             595.042             599.078             601.736             602.270             585.175
             15939.2             568.887             573.451             577.941             582.352             586.677             590.913             595.052             599.089             601.738             602.271             585.183
             15940.2             568.893             573.457             577.948             582.360             586.686             590.922             595.062             599.099             601.740             602.273             585.191
             15941.2             568.898             573.464             577.956             582.368             586.695             590.932             595.072             599.110             601.742             602.274             585.199
             15942.2             568.904             573.470             577.963             582.376             586.704             590.941             595.083             599.121             601.745             602.276             585.207
             15943.2             568.910             573.477             577.970             582.384             586.713             590.951             595.093             599.132             601.747             602.277             585.215
             15944.2             568.915             573.483             577.977             582.392             586.722             590.961             595.103             599.143             601.749             602.279             585.223
             15945.2             568.921             573.490             577.985             582.400             586.730             590.970             595.113             599.154             601.751             602.280             585.231
             15946.2             568.927             573.496             577.992             582.408             586.739             590.980             595.123             599.164             601.753             602.281             585.238
             15947.2             568.932             573.503             577.999             582.416             586.748             590.989             595.134             599.175             601.755             602.283             585.246
             15948.2             568.938             573.509             578.007             582.424             586.757             590.999             595.144             599.186             601.758             602.284             585.254
             15949.2             568.943             573.516             578.014             582.432             586.766             591.008             595.154             599.197             601.760             602.286             585.262
             15950.2             568.949             573.522             578.021             582.441             586.775             591.018             595.164             599.208             601.762             602.287             585.270
             15951.2             568.955             573.529             578.029             582.449             586.783             591.027             595.174             599.219             601.764             602.289             585.278
             15952.2             568.960             573.535             578.036             582.457             586.792             591.037             595.185             599.229             601.766             602.290             585.286
             15953.2             568.966             573.541             578.043             582.465             586.801             591.046             595.195             599.240             601.768             602.291             585.294
             15954.2             568.972             573.548             578.050             582.473             586.810             591.056             595.205             599.251             601.770             602.293             585.302
             15955.2             568.977             573.554             578.058             582.481             586.819             591.065             595.215             599.262             601.772             602.294             585.310
             15956.2             568.983             573.561             578.065             582.489             586.828             591.075             595.225             599.273             601.775             602.296             585.317
             15957.2             568.989             573.567             578.072             582.497             586.836             591.085             595.236             599.284             601.777             602.297             585.325
             15958.2             568.994             573.574             578.080             582.505             586.845             591.094             595.246             599.294             601.779             602.298             585.333
             15959.2             569.000             573.580             578.087             582.513             586.854             591.104             595.256             599.305             601.781             602.300             585.341
             15960.2             569.005             573.587             578.094             582.521             586.863             591.113             595.266             599.316             601.783             602.301             585.349
             15961.2             569.011             573.593             578.102             582.530             586.872             591.123             595.276             599.327             601.785             602.303             585.357
             15962.2             569.017             573.600             578.109             582.538             586.881             591.132             595.287             599.338             601.787             602.304             585.365
             15963.2             569.022             573.606             578.116             582.546             586.889             591.142             595.297             599.348             601.789             602.305             585.373
             15964.2             569.028             573.613             578.124             582.554             586.898             591.151             595.307             599.359             601.791             602.307             585.380
             15965.2             569.034             573.619             578.131             582.562             586.907             591.161             595.317             599.370             601.793             602.308             585.388
             15966.2             569.039             573.626             578.138             582.570             586.916             591.170             595.327             599.381             601.795             602.310             585.396
             15967.2             569.045             573.632             578.145             582.578             586.925             591.180             595.338             599.392             601.798             602.311             585.404
             15968.2             569.051             573.639             578.153             582.586             586.934             591.190             595.348             599.403             601.800             602.312             585.412
             15969.2             569.056             573.645             578.160             582.594             586.943             591.199             595.358             599.413             601.802             602.314             585.420
             15970.2             569.062             573.652             578.167             582.602             586.951             591.209             595.368             599.424             601.804             602.315             585.428
             15971.2             569.067             573.658             578.175             582.610             586.960             591.218             595.378             599.435             601.806             602.316             585.436
             15972.2             569.073             573.665             578.182             582.619             586.969             591.228             595.389             599.446             601.808             602.318             585.444
             15973.2             569.079             573.671             578.189             582.627             586.978             591.237             595.399             599.457             601.810             602.319             585.451
             15974.2             569.084             573.678             578.197             582.635             586.987             591.247             595.409             599.467             601.812             602.321             585.459
             15975.2             569.090             573.684             578.204             582.643             586.995             591.256             595.419             599.478             601.814             602.322             585.467
             15976.2             569.096             573.691             578.211             582.651             587.004             591.266             595.430             599.489             601.816             602.323             585.475
             15977.2             569.101             573.697             578.219             582.659             587.013             591.275             595.440             599.500             601.818             602.325             585.483
             15978.2             569.107             573.704             578.226             582.667             587.022             591.285             595.450             599.511             601.820             602.326             585.491
             15979.2             569.113             573.710             578.233             582.675             587.031             591.294             595.460             599.522             601.822             602.327             585.499
             15980.2             569.118             573.717             578.240             582.683             587.040             591.304             595.470             599.532             601.824             602.329             585.507
             15981.2             569.124             573.723             578.248             582.691             587.048             591.313             595.481             599.543             601.826             602.330             585.514
             15982.2             569.129             573.730             578.255             582.699             587.057             591.323             595.491             599.554             601.828             602.332             585.522
             15983.2             569.135             573.736             578.262             582.707             587.066             591.333             595.501             599.565             601.830             602.333             585.530
             15984.2             569.141             573.742             578.270             582.716             587.075             591.342             595.511             599.576             601.832             602.334             585.538
             15985.2             569.146             573.749             578.277             582.724             587.084             591.352             595.521             599.586             601.834             602.336             585.546
             15986.2             569.152             573.755             578.284             582.732             587.093             591.361             595.531             599.597             601.836             602.337             585.554
             15987.2             569.158             573.762             578.292             582.740             587.101             591.371             595.542             599.608             601.838             602.338             585.562
             15988.2             569.163             573.768             578.299             582.748             587.110             591.380             595.552             599.619             601.840             602.340             585.570
             15989.2             569.169             573.775             578.306             582.756             587.119             591.390             595.562             599.630             601.842             602.341             585.577
             15990.2             569.175             573.781             578.313             582.764             587.128             591.399             595.572             599.641             601.844             602.342             585.585
             15991.2             569.180             573.788             578.321             582.772             587.137             591.409             595.583             599.651             601.846             602.344             585.593
             15992.2             569.186             573.794             578.328             582.780             587.146             591.418             595.593             599.662             601.848             602.345             585.601
             15993.2             569.192             573.801             578.335             582.788             587.154             591.428             595.603             599.673             601.850             602.346             585.609
             15994.2             569.197             573.807             578.343             582.796             587.163             591.438             595.613             599.684             601.852             602.348             585.617
             15995.2             569.203             573.814             578.350             582.805             587.172             591.447             595.623             599.695             601.854             602.349             585.625
             15996.2             569.208             573.820             578.357             582.813             587.181             591.457             595.633             599.705             601.856             602.350             585.633
             15997.2             569.214             573.827             578.365             582.821             587.190             591.466             595.644             599.716             601.858             602.352             585.640
             15998.2             569.220             573.833             578.372             582.829             587.199             591.476             595.654             599.727             601.860             602.353             585.648
             15999.2             569.225             573.840             578.379             582.837             587.207             591.485             595.664             599.738             601.862             602.354             585.656
             16000.2             569.231             573.846             578.386             582.845             587.216             591.495             595.674             599.749             601.864             602.356             585.664
             16001.2             569.237             573.853             578.394             582.853             587.225             591.504             595.685             599.759             601.866             602.357             585.672
             16002.2             569.242             573.859             578.401             582.861             587.234             591.514             595.695             599.770             601.867             602.359             585.680
             16003.2             569.248             573.866             578.408             582.869             587.243             591.523             595.705             599.781             601.869             602.360             585.688
             16004.2             569.254             573.872             578.416             582.877             587.252             591.533             595.715             599.792             601.871             602.361             585.696
             16005.2             569.259             573.879             578.423             582.885             587.260             591.542             595.725             599.803             601.873             602.363             585.703
             16006.2             569.265             573.885             578.430             582.893             587.269             591.552             595.735             599.814             601.875             602.364             585.711
             16007.2             569.270             573.892             578.438             582.902             587.278             591.561             595.746             599.824             601.877             602.365             585.719
             16008.2             569.276             573.898             578.445             582.910             587.287             591.571             595.756             599.835             601.879             602.367             585.727
             16009.2             569.282             573.905             578.452             582.918             587.296             591.581             595.766             599.846             601.881             602.368             585.735
             16010.2             569.287             573.911             578.459             582.926             587.305             591.590             595.776             599.857             601.883             602.369             585.743
             16011.2             569.293             573.918             578.467             582.934             587.313             591.600             595.786             599.868             601.885             602.371             585.751
             16012.2             569.299             573.924             578.474             582.942             587.322             591.609             595.797             599.878             601.887             602.372             585.758
             16013.2             569.304             573.931             578.481             582.950             587.331             591.619             595.807             599.889             601.889             602.373             585.766
             16014.2             569.310             573.937             578.489             582.958             587.340             591.628             595.817             599.900             601.890             602.375             585.774
             16015.2             569.316             573.944             578.496             582.966             587.349             591.638             595.827             599.911             601.892             602.376             585.782
             16016.2             569.321             573.950             578.503             582.974             587.358             591.647             595.837             599.922             601.894             602.377             585.790
             16017.2             569.327             573.957             578.511             582.982             587.366             591.657             595.848             599.932             601.896             602.378             585.798
             16018.2             569.332             573.963             578.518             582.990             587.375             591.666             595.858             599.943             601.898             602.380             585.806
             16019.2             569.338             573.970             578.525             582.999             587.384             591.676             595.868             599.954             601.900             602.381             585.813
             16020.2             569.344             573.976             578.533             583.007             587.393             591.685             595.878             599.965             601.902             602.382             585.821
             16021.2             569.349             573.983             578.540             583.015             587.402             591.695             595.888             599.976             601.904             602.384             585.829
             16022.2             569.355             573.989             578.547             583.023             587.411             591.704             595.899             599.987             601.905             602.385             585.837
             16023.2             569.361             573.995             578.554             583.031             587.419             591.714             595.909             599.997             601.907             602.386             585.845
             16024.2             569.366             574.002             578.562             583.039             587.428             591.724             595.919             600.008             601.909             602.388             585.853
             16025.2             569.372             574.008             578.569             583.047             587.437             591.733             595.929             600.019             601.911             602.389             585.861
             16026.2             569.378             574.015             578.576             583.055             587.446             591.743             595.939             600.030             601.913             602.390             585.869
             16027.2             569.383             574.021             578.584             583.063             587.455             591.752             595.950             600.041             601.915             602.392             585.876
             16028.2             569.389             574.028             578.591             583.071             587.464             591.762             595.960             600.051             601.917             602.393             585.884
             16029.2             569.394             574.034             578.598             583.079             587.472             591.771             595.970             600.062             601.918             602.394             585.892
             16030.2             569.400             574.041             578.606             583.088             587.481             591.781             595.980             600.073             601.920             602.395             585.900
             16031.2             569.406             574.047             578.613             583.096             587.490             591.790             595.990             600.084             601.922             602.397             585.908
             16032.2             569.411             574.054             578.620             583.104             587.499             591.800             596.001             600.095             601.924             602.398             585.916
             16033.2             569.417             574.060             578.627             583.112             587.508             591.809             596.011             600.105             601.926             602.399             585.923
             16034.2             569.423             574.067             578.635             583.120             587.516             591.819             596.021             600.116             601.928             602.401             585.931
             16035.2             569.428             574.073             578.642             583.128             587.525             591.828             596.031             600.127             601.929             602.402             585.939
             16036.2             569.434             574.080             578.649             583.136             587.534             591.838             596.041             600.138             601.931             602.403             585.947
             16037.2             569.440             574.086             578.657             583.144             587.543             591.847             596.052             600.149             601.933             602.405             585.955
             16038.2             569.445             574.093             578.664             583.152             587.552             591.857             596.062             600.159             601.935             602.406             585.963
             16039.2             569.451             574.099             578.671             583.160             587.561             591.867             596.072             600.170             601.937             602.407             585.971
             16040.2             569.457             574.106             578.679             583.168             587.569             591.876             596.082             600.181             601.939             602.408             585.978
             16041.2             569.462             574.112             578.686             583.176             587.578             591.886             596.092             600.192             601.940             602.410             585.986
             16042.2             569.468             574.119             578.693             583.185             587.587             591.895             596.102             600.203             601.942             602.411             585.994
             16043.2             569.473             574.125             578.701             583.193             587.596             591.905             596.113             600.214             601.944             602.412             586.002
             16044.2             569.479             574.132             578.708             583.201             587.605             591.914             596.123             600.224             601.946             602.414             586.010
             16045.2             569.485             574.138             578.715             583.209             587.614             591.924             596.133             600.235             601.948             602.415             586.018
             16046.2             569.490             574.145             578.722             583.217             587.622             591.933             596.143             600.246             601.949             602.416             586.026
             16047.2             569.496             574.151             578.730             583.225             587.631             591.943             596.153             600.257             601.951             602.417             586.033
             16048.2             569.502             574.158             578.737             583.233             587.640             591.952             596.164             600.268             601.953             602.419             586.041
             16049.2             569.507             574.164             578.744             583.241             587.649             591.962             596.174             600.278             601.955             602.420             586.049
             16050.2             569.513             574.171             578.752             583.249             587.658             591.971             596.184             600.289             601.956             602.421             586.057
             16051.2             569.519             574.177             578.759             583.257             587.667             591.981             596.194             600.300             601.958             602.422             586.065
             16052.2             569.524             574.184             578.766             583.265             587.675             591.990             596.204             600.311             601.960             602.424             586.073
             16053.2             569.530             574.190             578.773             583.273             587.684             592.000             596.215             600.322             601.962             602.425             586.080
             16054.2             569.535             574.197             578.781             583.281             587.693             592.009             596.225             600.326             601.964             602.426             586.089
             16055.2             569.541             574.203             578.788             583.290             587.702             592.019             596.235             600.336             601.965             602.428             586.096
             16056.2             569.547             574.210             578.795             583.298             587.711             592.029             596.245             600.346             601.967             602.429             586.104
             16057.2             569.552             574.216             578.803             583.306             587.719             592.038             596.255             600.357             601.969             602.430             586.112
             16058.2             569.558             574.223             578.810             583.314             587.728             592.048             596.266             600.368             601.971             602.431             586.120
             16059.2             569.564             574.229             578.817             583.322             587.737             592.057             596.276             600.379             601.972             602.433             586.128
             16060.2             569.569             574.235             578.825             583.330             587.746             592.067             596.286             600.389             601.974             602.434             586.135
             16061.2             569.575             574.242             578.832             583.338             587.755             592.076             596.296             600.400             601.976             602.435             586.143
             16062.2             569.581             574.248             578.839             583.346             587.764             592.086             596.306             600.411             601.978             602.436             586.151
             16063.2             569.586             574.255             578.847             583.354             587.772             592.095             596.316             600.422             601.979             602.438             586.159
