time(s);keff(-);power(W);flux0;flux1;flux2;flux3;flux4;flux5(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;
52;0.937291;2e+07;8.7475e+16;3.4261e+17;8.3129e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
52.25;0.937291;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
52.5;0.93729;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
52.75;0.937289;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
53;0.937289;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
53.25;0.937288;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
53.5;0.937288;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
53.75;0.937287;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
54;0.937287;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
54.25;0.937286;2e+07;8.7475e+16;3.4262e+17;8.313e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
54.5;0.937285;2e+07;8.7476e+16;3.4262e+17;8.313e+17;5.6903e+17;4.2384e+17;2.3777e+16;0;0;0;0;0;0;
54.75;0.937285;2e+07;8.7476e+16;3.4262e+17;8.313e+17;5.6903e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
55;0.937284;2e+07;8.7476e+16;3.4262e+17;8.313e+17;5.6903e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
55.25;0.937284;2e+07;8.7476e+16;3.4262e+17;8.313e+17;5.6903e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
55.5;0.937301;2e+07;8.7474e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
55.75;0.9373;2e+07;8.7474e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
56;0.9373;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
56.25;0.9373;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
56.5;0.937299;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
56.75;0.937299;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
57;0.937299;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
57.25;0.937298;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
57.5;0.937298;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
57.75;0.937298;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
58;0.937297;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
58.25;0.937297;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
58.5;0.937297;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
58.75;0.937296;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
59;0.937296;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
59.25;0.937296;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
59.5;0.937296;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
59.75;0.937296;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
60;0.937296;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
60.25;0.937296;2e+07;8.7475e+16;3.4261e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
60.5;0.937295;2e+07;8.7475e+16;3.4262e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
60.75;0.937295;2e+07;8.7475e+16;3.4262e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
61;0.937295;2e+07;8.7475e+16;3.4262e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
61.25;0.937295;2e+07;8.7475e+16;3.4262e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
61.5;0.937295;2e+07;8.7476e+16;3.4262e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
61.75;0.937294;2e+07;8.7476e+16;3.4262e+17;8.313e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
62;0.937294;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
62.25;0.937294;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
62.5;0.937294;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
62.75;0.937294;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
63;0.937294;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
63.25;0.937294;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
63.5;0.937293;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
63.75;0.937293;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
64;0.937293;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
64.25;0.937293;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
64.5;0.937293;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
64.75;0.937293;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
65;0.937293;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
65.25;0.937293;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
65.5;0.937293;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
65.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
66;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
66.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
66.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
66.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
67;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
67.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
67.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
67.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
68;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
68.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
68.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
68.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
69;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
69.25;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
69.5;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
69.75;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
70;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
70.25;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
70.5;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
70.75;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
71;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
71.25;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
71.5;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
71.75;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
72;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
72.25;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
72.5;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
72.75;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
73;0.937291;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
73.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
73.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
73.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
74;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
74.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
74.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
74.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
75.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
75.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
75.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
76;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
76.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
76.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
76.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
77;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
77.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
77.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
77.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
78;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
78.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
78.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
78.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
79;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
79.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
79.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
79.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
80;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
80.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
80.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
80.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
81;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
81.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
81.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
81.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
82;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
82.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
82.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
82.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
83;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
83.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
83.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
83.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
84;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
84.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
84.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
84.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
85;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
85.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
85.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
85.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
86;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
86.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
86.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
86.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
87;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
87.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
87.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
87.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
88;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
88.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
88.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
88.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
89;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
89.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
89.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
89.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
90;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
90.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
90.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
90.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
91;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
91.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
91.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
91.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
92;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
92.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
92.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
92.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
93;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
93.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
93.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
93.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
94;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
94.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
94.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
94.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
95;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
95.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
95.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
95.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
96;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
96.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
96.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
96.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
97;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
97.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
97.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
97.75;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
98;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
98.25;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
98.5;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
