                time        tsurfi-60A01        tsurfi-60A02        tsurfi-60A03        tsurfi-60A04        tsurfi-60A05        tsurfi-60A06        tsurfi-60A07        tsurfi-60A08        tsurfi-60A09        tsurfi-60A10        tsurfi-60A11
                 (s)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)
     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------
             16205.2             566.559             566.684             566.713             566.632             566.510             566.368             566.172             566.065             566.124             566.193             560.416
             16206.2             566.559             566.684             566.714             566.632             566.511             566.368             566.172             566.065             566.125             566.194             560.416
             16207.2             566.560             566.685             566.714             566.633             566.511             566.369             566.172             566.066             566.126             566.194             560.416
             16208.2             566.560             566.685             566.715             566.633             566.512             566.369             566.173             566.067             566.127             566.195             560.416
             16209.2             566.561             566.686             566.715             566.634             566.512             566.370             566.173             566.068             566.128             566.196             560.416
             16210.2             566.561             566.687             566.716             566.634             566.513             566.370             566.174             566.068             566.128             566.197             560.417
             16211.2             566.562             566.687             566.716             566.635             566.513             566.371             566.174             566.069             566.129             566.197             560.417
             16212.2             566.563             566.688             566.717             566.635             566.513             566.371             566.174             566.070             566.130             566.198             560.417
             16213.2             566.563             566.688             566.717             566.636             566.514             566.371             566.175             566.070             566.131             566.199             560.417
             16214.2             566.564             566.689             566.718             566.636             566.514             566.372             566.175             566.071             566.131             566.200             560.417
             16215.2             566.564             566.689             566.718             566.637             566.515             566.372             566.175             566.072             566.132             566.201             560.417
             16216.2             566.565             566.690             566.719             566.637             566.515             566.373             566.176             566.073             566.133             566.201             560.417
             16217.2             566.566             566.690             566.719             566.638             566.516             566.373             566.176             566.073             566.134             566.202             560.417
             16218.2             566.566             566.691             566.720             566.638             566.516             566.374             566.177             566.074             566.134             566.203             560.417
             16219.2             566.567             566.691             566.720             566.639             566.517             566.374             566.177             566.075             566.135             566.204             560.417
             16220.2             566.567             566.692             566.721             566.639             566.517             566.375             566.177             566.075             566.136             566.204             560.417
             16221.2             566.568             566.693             566.721             566.640             566.518             566.375             566.178             566.076             566.137             566.205             560.417
             16222.2             566.568             566.693             566.722             566.640             566.518             566.375             566.178             566.077             566.137             566.206             560.417
             16223.2             566.569             566.694             566.722             566.641             566.519             566.376             566.179             566.078             566.138             566.207             560.417
             16224.2             566.570             566.694             566.723             566.641             566.519             566.376             566.179             566.078             566.139             566.207             560.417
             16225.2             566.570             566.695             566.723             566.642             566.520             566.377             566.179             566.079             566.140             566.208             560.417
             16226.2             566.571             566.695             566.724             566.642             566.520             566.377             566.180             566.080             566.140             566.209             560.417
             16227.2             566.571             566.696             566.724             566.643             566.521             566.378             566.180             566.080             566.141             566.210             560.417
             16228.2             566.572             566.696             566.725             566.643             566.521             566.378             566.180             566.081             566.142             566.210             560.418
             16229.2             566.573             566.697             566.726             566.644             566.522             566.379             566.181             566.082             566.143             566.211             560.418
             16230.2             566.573             566.697             566.726             566.644             566.522             566.379             566.181             566.083             566.143             566.212             560.418
             16231.2             566.574             566.698             566.727             566.645             566.522             566.379             566.182             566.083             566.144             566.213             560.418
             16232.2             566.574             566.698             566.727             566.645             566.523             566.380             566.182             566.084             566.145             566.213             560.418
             16233.2             566.575             566.699             566.728             566.646             566.523             566.380             566.182             566.085             566.146             566.214             560.418
             16234.2             566.575             566.700             566.728             566.646             566.524             566.381             566.183             566.085             566.147             566.215             560.418
             16235.2             566.576             566.700             566.729             566.647             566.524             566.381             566.183             566.086             566.147             566.216             560.418
             16236.2             566.577             566.701             566.729             566.647             566.525             566.382             566.184             566.087             566.148             566.216             560.418
             16237.2             566.577             566.701             566.730             566.648             566.525             566.382             566.184             566.087             566.149             566.217             560.418
             16238.2             566.578             566.702             566.730             566.648             566.526             566.383             566.184             566.088             566.150             566.218             560.418
             16239.2             566.578             566.702             566.731             566.649             566.526             566.383             566.185             566.089             566.150             566.219             560.418
             16240.2             566.579             566.703             566.731             566.649             566.527             566.383             566.185             566.090             566.151             566.219             560.418
             16241.2             566.580             566.703             566.732             566.650             566.527             566.384             566.186             566.090             566.152             566.220             560.418
             16242.2             566.580             566.704             566.732             566.650             566.528             566.384             566.186             566.091             566.153             566.221             560.418
             16243.2             566.581             566.704             566.733             566.651             566.528             566.385             566.186             566.092             566.153             566.222             560.418
             16244.2             566.581             566.705             566.733             566.651             566.529             566.385             566.187             566.092             566.154             566.222             560.418
             16245.2             566.582             566.706             566.734             566.652             566.529             566.386             566.187             566.093             566.155             566.223             560.419
             16246.2             566.582             566.706             566.734             566.652             566.530             566.386             566.188             566.094             566.156             566.224             560.419
             16247.2             566.583             566.707             566.735             566.653             566.530             566.387             566.188             566.095             566.156             566.225             560.419
             16248.2             566.584             566.707             566.735             566.653             566.531             566.387             566.188             566.095             566.157             566.225             560.419
             16249.2             566.584             566.708             566.736             566.654             566.531             566.387             566.189             566.096             566.158             566.226             560.419
             16250.2             566.585             566.708             566.736             566.654             566.531             566.388             566.189             566.097             566.159             566.227             560.419
             16251.2             566.585             566.709             566.737             566.655             566.532             566.388             566.189             566.097             566.159             566.228             560.419
             16252.2             566.586             566.709             566.737             566.655             566.532             566.389             566.190             566.098             566.160             566.228             560.419
             16253.2             566.586             566.710             566.738             566.656             566.533             566.389             566.190             566.099             566.161             566.229             560.419
             16254.2             566.587             566.710             566.738             566.656             566.533             566.390             566.191             566.100             566.162             566.230             560.419
             16255.2             566.588             566.711             566.739             566.656             566.534             566.390             566.191             566.100             566.162             566.231             560.419
             16256.2             566.588             566.711             566.739             566.657             566.534             566.391             566.191             566.101             566.163             566.232             560.419
             16257.2             566.589             566.712             566.740             566.657             566.535             566.391             566.192             566.102             566.164             566.232             560.419
             16258.2             566.589             566.713             566.740             566.658             566.535             566.391             566.192             566.102             566.165             566.233             560.419
             16259.2             566.590             566.713             566.741             566.658             566.536             566.392             566.193             566.103             566.165             566.234             560.419
             16260.2             566.591             566.714             566.741             566.659             566.536             566.392             566.193             566.104             566.166             566.234             560.419
             16261.2             566.591             566.714             566.742             566.659             566.537             566.393             566.193             566.104             566.167             566.235             560.419
             16262.2             566.592             566.715             566.742             566.660             566.537             566.393             566.194             566.105             566.168             566.236             560.419
             16263.2             566.592             566.715             566.743             566.660             566.538             566.394             566.194             566.106             566.169             566.237             560.420
             16264.2             566.593             566.716             566.743             566.661             566.538             566.394             566.195             566.107             566.169             566.237             560.420
             16265.2             566.593             566.716             566.744             566.661             566.539             566.394             566.195             566.107             566.170             566.238             560.420
             16266.2             566.594             566.717             566.745             566.662             566.539             566.395             566.195             566.108             566.171             566.239             560.420
             16267.2             566.595             566.717             566.745             566.662             566.540             566.395             566.196             566.109             566.172             566.240             560.420
             16268.2             566.595             566.718             566.745             566.663             566.540             566.396             566.196             566.109             566.172             566.241             560.420
             16269.2             566.596             566.718             566.746             566.663             566.540             566.396             566.196             566.110             566.173             566.241             560.420
             16270.2             566.596             566.719             566.747             566.664             566.541             566.397             566.197             566.111             566.174             566.242             560.420
             16271.2             566.597             566.719             566.747             566.664             566.541             566.397             566.197             566.112             566.175             566.243             560.420
             16272.2             566.598             566.720             566.748             566.665             566.542             566.398             566.198             566.112             566.175             566.244             560.420
             16273.2             566.598             566.721             566.748             566.665             566.542             566.398             566.198             566.113             566.176             566.244             560.420
             16274.2             566.599             566.721             566.749             566.666             566.543             566.398             566.198             566.114             566.177             566.245             560.420
             16275.2             566.599             566.722             566.749             566.666             566.543             566.399             566.199             566.114             566.178             566.246             560.420
             16276.2             566.600             566.722             566.750             566.667             566.544             566.399             566.199             566.115             566.178             566.247             560.420
             16277.2             566.600             566.723             566.750             566.667             566.544             566.400             566.200             566.116             566.179             566.247             560.420
             16278.2             566.601             566.723             566.751             566.668             566.545             566.400             566.200             566.117             566.180             566.248             560.420
             16279.2             566.602             566.724             566.751             566.668             566.545             566.401             566.200             566.117             566.181             566.249             560.421
             16280.2             566.602             566.724             566.752             566.669             566.546             566.401             566.201             566.118             566.181             566.250             560.421
             16281.2             566.603             566.725             566.752             566.669             566.546             566.402             566.201             566.119             566.182             566.250             560.421
             16282.2             566.603             566.725             566.753             566.670             566.547             566.402             566.202             566.119             566.183             566.251             560.421
             16283.2             566.604             566.726             566.753             566.670             566.547             566.402             566.202             566.120             566.184             566.252             560.421
             16284.2             566.604             566.727             566.754             566.671             566.548             566.403             566.202             566.121             566.184             566.253             560.421
             16285.2             566.605             566.727             566.754             566.671             566.548             566.403             566.203             566.122             566.185             566.253             560.421
             16286.2             566.606             566.728             566.755             566.672             566.549             566.404             566.203             566.122             566.186             566.254             560.421
             16287.2             566.606             566.728             566.755             566.672             566.549             566.404             566.203             566.123             566.187             566.255             560.421
             16288.2             566.607             566.729             566.756             566.673             566.549             566.405             566.204             566.124             566.187             566.255             560.421
             16289.2             566.607             566.729             566.756             566.673             566.550             566.405             566.204             566.124             566.188             566.256             560.421
             16290.2             566.608             566.730             566.757             566.674             566.550             566.406             566.205             566.125             566.189             566.257             560.421
             16291.2             566.609             566.730             566.757             566.674             566.551             566.406             566.205             566.126             566.190             566.258             560.421
             16292.2             566.609             566.731             566.758             566.675             566.551             566.406             566.205             566.127             566.190             566.258             560.421
             16293.2             566.610             566.731             566.758             566.675             566.552             566.407             566.206             566.127             566.191             566.259             560.421
             16294.2             566.610             566.732             566.759             566.676             566.552             566.407             566.206             566.128             566.192             566.260             560.421
             16295.2             566.611             566.732             566.759             566.676             566.553             566.408             566.207             566.129             566.193             566.261             560.422
             16296.2             566.611             566.733             566.760             566.677             566.553             566.408             566.207             566.129             566.193             566.261             560.422
             16297.2             566.612             566.733             566.760             566.677             566.554             566.409             566.207             566.130             566.194             566.262             560.422
             16298.2             566.613             566.734             566.761             566.678             566.554             566.409             566.208             566.131             566.195             566.263             560.422
             16299.2             566.613             566.735             566.761             566.678             566.555             566.409             566.208             566.132             566.196             566.264             560.422
             16300.2             566.614             566.735             566.762             566.679             566.555             566.410             566.209             566.132             566.196             566.264             560.422
             16301.2             566.614             566.736             566.762             566.679             566.556             566.410             566.209             566.133             566.197             566.265             560.422
             16302.2             566.615             566.736             566.763             566.680             566.556             566.411             566.209             566.134             566.198             566.266             560.422
             16303.2             566.615             566.737             566.763             566.680             566.557             566.411             566.210             566.134             566.199             566.267             560.422
             16304.2             566.616             566.737             566.764             566.680             566.557             566.412             566.210             566.135             566.200             566.267             560.422
             16305.2             566.617             566.738             566.764             566.681             566.557             566.412             566.211             566.136             566.200             566.268             560.422
             16306.2             566.617             566.738             566.765             566.681             566.558             566.413             566.211             566.136             566.201             566.269             560.422
             16307.2             566.618             566.739             566.765             566.682             566.558             566.413             566.211             566.137             566.202             566.270             560.422
             16308.2             566.618             566.739             566.766             566.682             566.559             566.413             566.212             566.138             566.203             566.270             560.422
             16309.2             566.619             566.740             566.766             566.683             566.559             566.414             566.212             566.139             566.203             566.271             560.422
             16310.2             566.619             566.740             566.767             566.683             566.560             566.414             566.212             566.139             566.204             566.272             560.422
             16311.2             566.620             566.741             566.767             566.684             566.560             566.415             566.213             566.140             566.205             566.273             560.423
             16312.2             566.621             566.742             566.768             566.684             566.561             566.415             566.213             566.141             566.206             566.273             560.423
             16313.2             566.621             566.742             566.768             566.685             566.561             566.416             566.214             566.141             566.206             566.274             560.423
             16314.2             566.622             566.743             566.769             566.685             566.562             566.416             566.214             566.142             566.207             566.275             560.423
             16315.2             566.622             566.743             566.769             566.686             566.562             566.416             566.214             566.143             566.208             566.276             560.423
             16316.2             566.623             566.744             566.770             566.686             566.563             566.417             566.215             566.144             566.209             566.276             560.423
             16317.2             566.623             566.744             566.770             566.687             566.563             566.417             566.215             566.144             566.209             566.277             560.423
             16318.2             566.624             566.745             566.771             566.687             566.564             566.418             566.216             566.145             566.210             566.278             560.423
             16319.2             566.625             566.745             566.771             566.688             566.564             566.418             566.216             566.146             566.211             566.279             560.423
             16320.2             566.625             566.746             566.772             566.688             566.564             566.419             566.216             566.146             566.212             566.279             560.423
             16321.2             566.626             566.746             566.773             566.689             566.565             566.419             566.217             566.147             566.212             566.280             560.423
             16322.2             566.626             566.747             566.773             566.689             566.565             566.419             566.217             566.148             566.213             566.281             560.423
             16323.2             566.627             566.747             566.773             566.690             566.566             566.420             566.218             566.149             566.214             566.282             560.423
             16324.2             566.628             566.748             566.774             566.690             566.566             566.420             566.218             566.149             566.215             566.282             560.423
             16325.2             566.628             566.748             566.775             566.691             566.567             566.421             566.218             566.150             566.215             566.283             560.423
             16326.2             566.629             566.749             566.775             566.691             566.567             566.421             566.219             566.151             566.216             566.284             560.424
             16327.2             566.629             566.750             566.776             566.692             566.568             566.422             566.219             566.151             566.217             566.285             560.424
             16328.2             566.630             566.750             566.776             566.692             566.568             566.422             566.219             566.152             566.218             566.285             560.424
             16329.2             566.630             566.751             566.777             566.693             566.569             566.423             566.220             566.153             566.218             566.286             560.424
             16330.2             566.631             566.751             566.777             566.693             566.569             566.423             566.220             566.154             566.219             566.287             560.424
             16331.2             566.632             566.752             566.778             566.694             566.570             566.423             566.221             566.154             566.220             566.288             560.424
             16332.2             566.632             566.752             566.778             566.694             566.570             566.424             566.221             566.155             566.221             566.288             560.424
             16333.2             566.633             566.753             566.779             566.695             566.571             566.424             566.221             566.156             566.221             566.289             560.424
             16334.2             566.633             566.753             566.779             566.695             566.571             566.425             566.222             566.156             566.222             566.290             560.424
             16335.2             566.634             566.754             566.780             566.696             566.572             566.425             566.222             566.157             566.223             566.290             560.424
             16336.2             566.634             566.754             566.780             566.696             566.572             566.426             566.223             566.158             566.224             566.291             560.424
             16337.2             566.635             566.755             566.781             566.697             566.572             566.426             566.223             566.159             566.224             566.292             560.424
             16338.2             566.636             566.755             566.781             566.697             566.573             566.427             566.223             566.159             566.225             566.293             560.424
             16339.2             566.636             566.756             566.782             566.698             566.573             566.427             566.224             566.160             566.226             566.293             560.424
             16340.2             566.637             566.756             566.782             566.698             566.574             566.427             566.224             566.161             566.227             566.294             560.424
             16341.2             566.637             566.757             566.783             566.698             566.574             566.428             566.225             566.161             566.227             566.295             560.424
             16342.2             566.638             566.758             566.783             566.699             566.575             566.428             566.225             566.162             566.228             566.296             560.425
             16343.2             566.638             566.758             566.784             566.699             566.575             566.429             566.225             566.163             566.229             566.296             560.425
             16344.2             566.639             566.759             566.784             566.700             566.576             566.429             566.226             566.164             566.230             566.297             560.425
             16345.2             566.640             566.759             566.785             566.700             566.576             566.430             566.226             566.164             566.230             566.298             560.425
             16346.2             566.640             566.760             566.785             566.701             566.577             566.430             566.227             566.165             566.231             566.299             560.425
             16347.2             566.641             566.760             566.786             566.701             566.577             566.430             566.227             566.166             566.232             566.299             560.425
             16348.2             566.641             566.761             566.786             566.702             566.578             566.431             566.227             566.166             566.233             566.300             560.425
             16349.2             566.642             566.761             566.787             566.702             566.578             566.431             566.228             566.167             566.233             566.301             560.425
             16350.2             566.642             566.762             566.787             566.703             566.579             566.432             566.228             566.168             566.234             566.302             560.425
             16351.2             566.643             566.762             566.788             566.703             566.579             566.432             566.228             566.168             566.235             566.302             560.425
             16352.2             566.644             566.763             566.788             566.704             566.579             566.433             566.229             566.169             566.236             566.303             560.425
             16353.2             566.644             566.763             566.789             566.704             566.580             566.433             566.229             566.170             566.236             566.304             560.425
             16354.2             566.645             566.764             566.789             566.705             566.580             566.433             566.230             566.171             566.237             566.305             560.425
             16355.2             566.645             566.764             566.790             566.705             566.581             566.434             566.230             566.171             566.238             566.305             560.425
             16356.2             566.646             566.765             566.790             566.706             566.581             566.434             566.230             566.172             566.239             566.306             560.425
             16357.2             566.646             566.766             566.791             566.706             566.582             566.435             566.231             566.173             566.239             566.307             560.426
             16358.2             566.647             566.766             566.791             566.707             566.582             566.435             566.231             566.173             566.240             566.307             560.426
             16359.2             566.648             566.767             566.792             566.707             566.583             566.436             566.232             566.174             566.241             566.308             560.426
             16360.2             566.648             566.767             566.792             566.708             566.583             566.436             566.232             566.175             566.242             566.309             560.426
             16361.2             566.649             566.768             566.793             566.708             566.584             566.437             566.232             566.176             566.242             566.310             560.426
             16362.2             566.649             566.768             566.793             566.709             566.584             566.437             566.233             566.176             566.243             566.310             560.426
             16363.2             566.650             566.769             566.794             566.709             566.585             566.437             566.233             566.177             566.244             566.311             560.426
             16364.2             566.650             566.769             566.794             566.710             566.585             566.438             566.234             566.178             566.245             566.312             560.426
             16365.2             566.651             566.770             566.795             566.710             566.586             566.438             566.234             566.178             566.245             566.313             560.426
             16366.2             566.652             566.770             566.795             566.711             566.586             566.439             566.234             566.179             566.246             566.313             560.426
             16367.2             566.652             566.771             566.796             566.711             566.586             566.439             566.235             566.180             566.247             566.314             560.426
             16368.2             566.653             566.771             566.796             566.712             566.587             566.440             566.235             566.181             566.248             566.315             560.426
             16369.2             566.653             566.772             566.797             566.712             566.587             566.440             566.235             566.181             566.248             566.316             560.426
             16370.2             566.654             566.772             566.797             566.713             566.588             566.440             566.236             566.182             566.249             566.316             560.426
             16371.2             566.654             566.773             566.798             566.713             566.588             566.441             566.236             566.183             566.250             566.317             560.427
             16372.2             566.655             566.773             566.798             566.714             566.589             566.441             566.237             566.183             566.251             566.318             560.427
             16373.2             566.656             566.774             566.799             566.714             566.589             566.442             566.237             566.184             566.251             566.318             560.427
             16374.2             566.656             566.775             566.799             566.714             566.590             566.442             566.237             566.185             566.252             566.319             560.427
             16375.2             566.657             566.775             566.800             566.715             566.590             566.443             566.238             566.186             566.253             566.320             560.427
             16376.2             566.657             566.776             566.800             566.715             566.591             566.443             566.238             566.186             566.254             566.321             560.427
             16377.2             566.658             566.776             566.801             566.716             566.591             566.443             566.239             566.187             566.254             566.321             560.427
             16378.2             566.658             566.777             566.801             566.716             566.592             566.444             566.239             566.188             566.255             566.322             560.427
             16379.2             566.659             566.777             566.802             566.717             566.592             566.444             566.239             566.188             566.256             566.323             560.427
             16380.2             566.660             566.778             566.802             566.717             566.593             566.445             566.240             566.189             566.257             566.324             560.427
             16381.2             566.660             566.778             566.803             566.718             566.593             566.445             566.240             566.190             566.257             566.324             560.427
             16382.2             566.661             566.779             566.803             566.718             566.593             566.446             566.241             566.190             566.258             566.325             560.427
             16383.2             566.661             566.779             566.804             566.719             566.594             566.446             566.241             566.191             566.259             566.326             560.427
             16384.2             566.662             566.780             566.804             566.719             566.594             566.446             566.241             566.192             566.260             566.327             560.427
             16385.2             566.662             566.780             566.805             566.720             566.595             566.447             566.242             566.193             566.260             566.327             560.427
             16386.2             566.663             566.781             566.805             566.720             566.595             566.447             566.242             566.193             566.261             566.328             560.427
             16387.2             566.664             566.781             566.806             566.721             566.596             566.448             566.242             566.194             566.262             566.329             560.428
             16388.2             566.664             566.782             566.806             566.721             566.596             566.448             566.243             566.195             566.263             566.329             560.428
             16389.2             566.665             566.783             566.807             566.722             566.597             566.449             566.243             566.195             566.263             566.330             560.428
             16390.2             566.665             566.783             566.807             566.722             566.597             566.449             566.244             566.196             566.264             566.331             560.428
