time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;
4.845012405;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.845556837;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.846101269;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.8466457;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.847190132;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.847734564;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.848278995;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.848823427;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.849367858;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.84991229;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.850456722;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.851001153;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.851545585;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.852090017;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.852634448;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.85317888;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.853723312;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.854267743;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.854812175;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.855356606;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.855901038;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.85644547;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.856989901;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.857534333;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.858078765;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.858623196;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.859167628;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.859712059;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.860256491;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.860800923;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.861345354;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.861889786;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.862434218;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.862978649;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.863523081;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.864067512;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.864611944;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.865156376;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.865700807;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.866245239;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.866789671;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.867334102;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.867878534;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.868422965;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.868967397;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.869511829;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.87005626;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.870600692;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.871145124;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.871689555;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.872233987;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.872778419;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.87332285;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.873867282;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.874411713;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.874956145;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.875500577;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.876045008;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.87658944;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.877133872;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.877678303;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.878222735;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.878767166;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.879311598;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.87985603;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.880400461;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.880944893;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.881489325;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.882033756;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.882578188;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.883122619;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.883667051;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.884211483;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.884755914;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.885300346;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.885844778;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.886389209;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.886933641;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.887478073;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.888022504;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.888566936;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.889111367;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.889655799;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.890200231;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.890744662;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.891289094;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.891833526;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.892377957;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.892922389;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.89346682;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.894011252;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.894555684;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.895100115;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.895644547;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.896188979;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.89673341;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.897277842;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.897822273;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.898366705;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.898911137;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.899455568;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.9;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.900543478;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.901086957;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.901630435;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.902173913;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.902717391;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.90326087;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.903804348;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.904347826;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.904891304;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.905434783;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.905978261;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.906521739;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.907065217;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.907608696;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.908152174;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.908695652;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.90923913;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.909782609;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.910326087;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.910869565;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.911413043;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.911956522;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.9125;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.913043478;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.913586957;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.914130435;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.914673913;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.915217391;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.915757408;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.916297425;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.916837441;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.917377458;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.917917474;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.918457491;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.918997508;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.919537524;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.920077541;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.920617557;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.921157574;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.921697591;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.922237607;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.922777624;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.923317641;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.923857657;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.924397674;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.924941575;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.925485477;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.926029379;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.92657328;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.927117182;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.927661084;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.928204985;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.928748887;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.929292788;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.92983669;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.930380592;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.930924493;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.931468395;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.932012297;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.932556198;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.9331001;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.933644001;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.934187903;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.934736337;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.935284771;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.935833205;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.93638164;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.936930074;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.937478508;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.938026942;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.938575376;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.93912381;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.939672244;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.940220679;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.940769113;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.941317547;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.941865981;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.942414415;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.942962849;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.943511283;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.944059718;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.944608152;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.945156586;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.94570502;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.946253454;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.946801888;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.947350322;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.947898757;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.948447191;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.948995625;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.949544059;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.950092493;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.950640927;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.951189361;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.951737796;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.95228623;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.952834664;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.953383098;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.953931532;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.954479966;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.9550284;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.955576835;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.956125269;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.956673703;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.957222137;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.957770571;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.958319005;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.958867439;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.959415874;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.959964308;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.960520359;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.96107641;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.961632462;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.962188513;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.962744564;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.963300615;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.963856667;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.964412718;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.964968769;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.965524821;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.966080872;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.966636923;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.967192974;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.967749026;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.968305077;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.968861128;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.969417179;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.969973231;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.970529282;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.971085333;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.971641385;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.972197436;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.972753487;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.973309538;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.97386559;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.974421641;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.974977692;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.975533744;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.976089795;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.976645846;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.977201897;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.977757949;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.978314;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.978870051;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.979426103;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.979982154;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.980538205;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.981094256;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.981650308;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.982206359;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.98276241;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.983318462;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.983874513;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.984430564;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.984986615;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.985542667;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.986098718;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.986654769;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.987210821;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.987766872;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.988322923;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.988878974;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.989435026;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.989991077;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.990547128;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.991103179;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.991659231;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.992215282;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.992771333;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.993327385;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.993883436;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.994439487;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.994995538;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.99555159;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.996107641;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.996663692;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.997219744;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.997775795;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.998331846;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.998887897;1;3.6e+09;1e-18;0;0;0;0;0;0;
4.999443949;1;3.6e+09;1e-18;0;0;0;0;0;0;
5;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.000549451;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.001098901;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.001648352;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.002197802;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.002747253;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.003296703;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.003846154;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.004395604;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.004945055;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.005494505;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.006043956;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.006593407;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.007142857;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.007692308;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.008241758;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.008791209;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.009340659;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.00989011;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.01043956;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.010989011;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.011538462;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.012087912;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.012637363;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.013186813;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.013736264;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.014285714;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.014835165;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.015384615;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.015934066;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.016483516;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.017032967;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.017582418;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.018131868;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.018681319;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.019230769;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.01978022;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.02032967;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.020879121;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.021428571;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.021978022;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.022527473;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.023076923;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.023626374;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.024175824;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.024725275;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.025274725;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.025820165;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.026365605;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.026911045;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.027456485;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.028001925;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.028547365;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.029092805;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.029638245;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.030183685;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.030729125;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.031274565;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.031820005;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.032365445;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.032910885;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.033456325;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.034001765;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.03455175;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.035101735;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.035651721;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.036201706;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.036751691;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.037301676;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.037846879;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.038392082;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.038937285;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.039482488;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.04002769;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.040572893;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.041118096;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.041663299;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.042208502;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.042753705;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.043298907;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.04384411;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.044389313;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.044934516;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.045479719;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.046024921;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.046564672;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.047104423;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.047644174;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.048183925;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.048723675;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.049263426;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.049803177;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.050342928;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.050882679;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.051422429;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.051956249;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.052490068;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.053023888;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.053557707;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.054091527;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.054625346;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.055159166;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.055692985;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.056226804;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.056760624;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.057287933;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.057815243;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.058342552;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.058869862;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.059397171;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.059924481;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.06045179;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.0609791;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.061506409;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.062033719;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.062553805;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.063073891;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.063593977;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.064114063;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.064634149;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.065154235;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.065674321;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.066194407;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.066714493;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.067234579;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.067754665;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.068274751;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.068794837;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.069306397;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.069817957;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.070329517;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.070841077;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.071352637;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.071864197;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.072375757;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.072887318;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.073398878;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.073910438;1;3.6e+09;1e-18;0;0;0;0;0;0;
5.074421998;1;3.6e+09;1e-18;0;0;0;0;0;0;
