                time        tsurfi-50A01        tsurfi-50A02        tsurfi-50A03        tsurfi-50A04        tsurfi-50A05        tsurfi-50A06        tsurfi-50A07        tsurfi-50A08        tsurfi-50A09        tsurfi-50A10        tsurfi-50A11
                 (s)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)
     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------
             17625.1             597.084             604.964             612.599             619.621             620.077             620.377             620.606             620.789             620.863             620.869             616.885
             17626.1             597.090             604.972             612.607             619.622             620.077             620.378             620.607             620.789             620.863             620.869             616.887
             17627.1             597.097             604.979             612.616             619.623             620.078             620.378             620.607             620.789             620.863             620.869             616.888
             17628.1             597.104             604.987             612.625             619.624             620.079             620.379             620.608             620.790             620.863             620.870             616.889
             17629.1             597.110             604.995             612.634             619.625             620.079             620.379             620.608             620.790             620.864             620.870             616.891
             17630.1             597.117             605.003             612.643             619.626             620.080             620.380             620.609             620.790             620.864             620.870             616.892
             17631.1             597.124             605.011             612.652             619.627             620.081             620.381             620.609             620.791             620.864             620.870             616.893
             17632.1             597.131             605.018             612.661             619.628             620.081             620.381             620.610             620.791             620.865             620.870             616.894
             17633.1             597.137             605.026             612.670             619.629             620.082             620.382             620.610             620.792             620.865             620.871             616.896
             17634.1             597.144             605.034             612.679             619.630             620.083             620.382             620.611             620.792             620.865             620.871             616.897
             17635.1             597.151             605.042             612.688             619.631             620.083             620.383             620.611             620.792             620.865             620.871             616.898
             17636.1             597.157             605.050             612.697             619.632             620.084             620.383             620.612             620.793             620.866             620.871             616.899
             17637.1             597.164             605.058             612.706             619.633             620.085             620.384             620.612             620.793             620.866             620.872             616.901
             17638.1             597.171             605.065             612.715             619.634             620.086             620.385             620.613             620.793             620.866             620.872             616.902
             17639.1             597.177             605.073             612.724             619.635             620.086             620.385             620.614             620.794             620.866             620.872             616.903
             17640.1             597.184             605.081             612.733             619.636             620.087             620.386             620.614             620.794             620.867             620.872             616.905
             17641.1             597.191             605.089             612.742             619.637             620.088             620.386             620.615             620.794             620.867             620.872             616.906
             17642.1             597.197             605.097             612.751             619.638             620.088             620.387             620.615             620.795             620.867             620.873             616.907
             17643.1             597.204             605.104             612.760             619.639             620.089             620.388             620.616             620.795             620.868             620.873             616.908
             17644.1             597.211             605.112             612.769             619.640             620.090             620.388             620.616             620.796             620.868             620.873             616.910
             17645.1             597.218             605.120             612.778             619.641             620.090             620.389             620.617             620.796             620.868             620.873             616.911
             17646.1             597.224             605.128             612.787             619.642             620.091             620.389             620.617             620.796             620.868             620.874             616.912
             17647.1             597.231             605.136             612.796             619.643             620.092             620.390             620.618             620.797             620.869             620.874             616.913
             17648.1             597.238             605.144             612.805             619.644             620.092             620.390             620.618             620.797             620.869             620.874             616.915
             17649.1             597.244             605.151             612.814             619.645             620.093             620.391             620.619             620.797             620.869             620.874             616.916
             17650.1             597.251             605.159             612.823             619.646             620.094             620.392             620.619             620.798             620.869             620.874             616.917
             17651.1             597.258             605.167             612.832             619.647             620.094             620.392             620.620             620.798             620.870             620.875             616.918
             17652.1             597.264             605.175             612.841             619.648             620.095             620.393             620.620             620.799             620.870             620.875             616.920
             17653.1             597.271             605.183             612.850             619.649             620.096             620.393             620.621             620.799             620.870             620.875             616.921
             17654.1             597.278             605.191             612.859             619.650             620.096             620.394             620.621             620.799             620.871             620.875             616.922
             17655.1             597.284             605.198             612.868             619.651             620.097             620.394             620.622             620.800             620.871             620.876             616.923
             17656.1             597.291             605.206             612.877             619.652             620.098             620.395             620.622             620.800             620.871             620.876             616.925
             17657.1             597.298             605.214             612.886             619.653             620.098             620.396             620.623             620.800             620.871             620.876             616.926
             17658.1             597.305             605.222             612.895             619.654             620.099             620.396             620.623             620.801             620.872             620.876             616.927
             17659.1             597.311             605.230             612.904             619.655             620.100             620.397             620.624             620.801             620.872             620.876             616.928
             17660.1             597.318             605.237             612.913             619.656             620.101             620.397             620.624             620.801             620.872             620.877             616.930
             17661.1             597.325             605.245             612.922             619.657             620.101             620.398             620.625             620.802             620.872             620.877             616.931
             17662.1             597.331             605.253             612.931             619.658             620.102             620.398             620.625             620.802             620.873             620.877             616.932
             17663.1             597.338             605.261             612.940             619.659             620.103             620.399             620.626             620.803             620.873             620.877             616.933
             17664.1             597.345             605.269             612.949             619.660             620.103             620.400             620.626             620.803             620.873             620.878             616.935
             17665.1             597.351             605.277             612.958             619.661             620.104             620.400             620.627             620.803             620.874             620.878             616.936
             17666.1             597.358             605.284             612.967             619.662             620.105             620.401             620.628             620.804             620.874             620.878             616.937
             17667.1             597.365             605.292             612.976             619.663             620.105             620.401             620.628             620.804             620.874             620.878             616.938
             17668.1             597.372             605.300             612.985             619.664             620.106             620.402             620.629             620.804             620.874             620.878             616.940
             17669.1             597.378             605.308             612.994             619.665             620.107             620.402             620.629             620.805             620.875             620.879             616.941
             17670.1             597.385             605.316             613.003             619.666             620.107             620.403             620.630             620.805             620.875             620.879             616.942
             17671.1             597.392             605.324             613.012             619.667             620.108             620.404             620.630             620.805             620.875             620.879             616.943
             17672.1             597.398             605.331             613.021             619.668             620.109             620.404             620.631             620.806             620.875             620.879             616.945
             17673.1             597.405             605.339             613.029             619.669             620.109             620.405             620.631             620.806             620.876             620.880             616.946
             17674.1             597.412             605.347             613.039             619.669             620.110             620.405             620.632             620.807             620.876             620.880             616.947
             17675.1             597.418             605.355             613.047             619.670             620.111             620.406             620.632             620.807             620.876             620.880             616.948
             17676.1             597.425             605.363             613.056             619.671             620.111             620.406             620.633             620.807             620.877             620.880             616.950
             17677.1             597.432             605.370             613.065             619.672             620.112             620.407             620.633             620.808             620.877             620.880             616.951
             17678.1             597.438             605.378             613.074             619.673             620.113             620.408             620.634             620.808             620.877             620.881             616.952
             17679.1             597.445             605.386             613.083             619.674             620.113             620.408             620.634             620.808             620.877             620.881             616.953
             17680.1             597.452             605.394             613.092             619.675             620.114             620.409             620.635             620.809             620.878             620.881             616.955
             17681.1             597.459             605.402             613.101             619.676             620.115             620.409             620.635             620.809             620.878             620.881             616.956
             17682.1             597.465             605.410             613.110             619.677             620.115             620.410             620.636             620.810             620.878             620.882             616.957
             17683.1             597.472             605.417             613.119             619.678             620.116             620.410             620.636             620.810             620.879             620.882             616.958
             17684.1             597.479             605.425             613.128             619.679             620.117             620.411             620.637             620.810             620.879             620.882             616.960
             17685.1             597.485             605.433             613.137             619.680             620.117             620.411             620.637             620.811             620.879             620.882             616.961
             17686.1             597.492             605.441             613.146             619.681             620.118             620.412             620.638             620.811             620.879             620.882             616.962
             17687.1             597.499             605.449             613.155             619.682             620.119             620.413             620.638             620.811             620.880             620.883             616.963
             17688.1             597.505             605.457             613.164             619.683             620.119             620.413             620.639             620.812             620.880             620.883             616.965
             17689.1             597.512             605.464             613.173             619.684             620.120             620.414             620.639             620.812             620.880             620.883             616.966
             17690.1             597.519             605.472             613.182             619.685             620.121             620.414             620.640             620.812             620.880             620.883             616.967
             17691.1             597.526             605.480             613.191             619.686             620.121             620.415             620.640             620.813             620.881             620.884             616.968
             17692.1             597.532             605.488             613.200             619.687             620.122             620.415             620.641             620.813             620.881             620.884             616.970
             17693.1             597.539             605.496             613.209             619.688             620.123             620.416             620.641             620.813             620.881             620.884             616.971
             17694.1             597.546             605.504             613.218             619.688             620.123             620.417             620.642             620.814             620.882             620.884             616.972
             17695.1             597.552             605.511             613.227             619.689             620.124             620.417             620.642             620.814             620.882             620.884             616.973
             17696.1             597.559             605.519             613.236             619.690             620.125             620.418             620.643             620.815             620.882             620.885             616.974
             17697.1             597.566             605.527             613.245             619.691             620.125             620.418             620.643             620.815             620.882             620.885             616.976
             17698.1             597.572             605.535             613.254             619.692             620.126             620.419             620.644             620.815             620.883             620.885             616.977
             17699.1             597.579             605.543             613.263             619.693             620.127             620.419             620.644             620.816             620.883             620.885             616.978
             17700.1             597.586             605.551             613.272             619.694             620.127             620.420             620.645             620.816             620.883             620.886             616.979
             17701.1             597.593             605.558             613.281             619.695             620.128             620.421             620.645             620.816             620.883             620.886             616.981
             17702.1             597.599             605.566             613.290             619.696             620.129             620.421             620.646             620.817             620.884             620.886             616.982
             17703.1             597.606             605.574             613.299             619.697             620.129             620.422             620.646             620.817             620.884             620.886             616.983
             17704.1             597.613             605.582             613.308             619.698             620.130             620.422             620.647             620.818             620.884             620.886             616.984
             17705.1             597.619             605.590             613.317             619.699             620.131             620.423             620.647             620.818             620.885             620.887             616.986
             17706.1             597.626             605.598             613.326             619.700             620.131             620.423             620.648             620.818             620.885             620.887             616.987
             17707.1             597.633             605.605             613.335             619.701             620.132             620.424             620.648             620.819             620.885             620.887             616.988
             17708.1             597.639             605.613             613.344             619.701             620.133             620.424             620.649             620.819             620.885             620.887             616.989
             17709.1             597.646             605.621             613.354             619.702             620.133             620.425             620.650             620.819             620.886             620.888             616.991
             17710.1             597.653             605.629             613.362             619.703             620.134             620.426             620.650             620.820             620.886             620.888             616.992
             17711.1             597.660             605.637             613.372             619.704             620.135             620.426             620.651             620.820             620.886             620.888             616.993
             17712.1             597.666             605.645             613.381             619.705             620.135             620.427             620.651             620.820             620.886             620.888             616.994
             17713.1             597.673             605.652             613.390             619.706             620.136             620.427             620.652             620.821             620.887             620.888             616.995
             17714.1             597.680             605.660             613.399             619.707             620.137             620.428             620.652             620.821             620.887             620.889             616.997
             17715.1             597.686             605.668             613.408             619.708             620.137             620.428             620.653             620.821             620.887             620.889             616.998
             17716.1             597.693             605.676             613.417             619.709             620.138             620.429             620.653             620.822             620.888             620.889             616.999
             17717.1             597.700             605.684             613.426             619.710             620.139             620.430             620.654             620.822             620.888             620.889             617.000
             17718.1             597.706             605.692             613.435             619.711             620.139             620.430             620.654             620.823             620.888             620.890             617.002
             17719.1             597.713             605.699             613.444             619.712             620.140             620.431             620.655             620.823             620.888             620.890             617.003
             17720.1             597.720             605.707             613.453             619.712             620.141             620.431             620.655             620.823             620.889             620.890             617.004
             17721.1             597.727             605.715             613.462             619.713             620.141             620.432             620.656             620.824             620.889             620.890             617.005
             17722.1             597.733             605.723             613.471             619.714             620.142             620.432             620.656             620.824             620.889             620.890             617.006
             17723.1             597.740             605.731             613.480             619.715             620.143             620.433             620.657             620.824             620.889             620.891             617.008
             17724.1             597.747             605.739             613.489             619.716             620.143             620.433             620.657             620.825             620.890             620.891             617.009
             17725.1             597.753             605.746             613.498             619.717             620.144             620.434             620.658             620.825             620.890             620.891             617.010
             17726.1             597.760             605.754             613.507             619.718             620.145             620.435             620.658             620.826             620.890             620.891             617.011
             17727.1             597.767             605.762             613.516             619.719             620.145             620.435             620.659             620.826             620.891             620.892             617.013
             17728.1             597.773             605.770             613.525             619.720             620.146             620.436             620.659             620.826             620.891             620.892             617.014
             17729.1             597.780             605.778             613.534             619.721             620.147             620.436             620.660             620.827             620.891             620.892             617.015
             17730.1             597.787             605.786             613.543             619.722             620.147             620.437             620.660             620.827             620.891             620.892             617.016
             17731.1             597.794             605.793             613.552             619.722             620.148             620.437             620.661             620.827             620.892             620.892             617.017
             17732.1             597.800             605.801             613.561             619.723             620.148             620.438             620.661             620.828             620.892             620.893             617.019
             17733.1             597.807             605.809             613.570             619.724             620.149             620.439             620.662             620.828             620.892             620.893             617.020
             17734.1             597.814             605.817             613.579             619.725             620.150             620.439             620.662             620.828             620.892             620.893             617.021
             17735.1             597.820             605.825             613.588             619.726             620.150             620.440             620.663             620.829             620.893             620.893             617.022
             17736.1             597.827             605.833             613.597             619.727             620.151             620.440             620.663             620.829             620.893             620.893             617.024
             17737.1             597.834             605.840             613.606             619.728             620.152             620.441             620.664             620.829             620.893             620.894             617.025
             17738.1             597.840             605.848             613.615             619.729             620.152             620.441             620.664             620.830             620.893             620.894             617.026
             17739.1             597.847             605.856             613.624             619.730             620.153             620.442             620.665             620.830             620.894             620.894             617.027
             17740.1             597.854             605.864             613.633             619.731             620.154             620.442             620.665             620.831             620.894             620.894             617.028
             17741.1             597.861             605.872             613.642             619.732             620.154             620.443             620.666             620.831             620.894             620.895             617.030
             17742.1             597.867             605.880             613.651             619.732             620.155             620.444             620.666             620.831             620.895             620.895             617.031
             17743.1             597.874             605.888             613.660             619.733             620.156             620.444             620.667             620.832             620.895             620.895             617.032
             17744.1             597.881             605.895             613.669             619.734             620.156             620.445             620.667             620.832             620.895             620.895             617.033
             17745.1             597.887             605.903             613.678             619.735             620.157             620.445             620.668             620.832             620.895             620.896             617.034
             17746.1             597.894             605.911             613.687             619.736             620.158             620.446             620.668             620.833             620.896             620.896             617.036
             17747.1             597.901             605.919             613.696             619.737             620.158             620.446             620.669             620.833             620.896             620.896             617.037
             17748.1             597.908             605.927             613.705             619.738             620.159             620.447             620.669             620.833             620.896             620.896             617.038
             17749.1             597.914             605.935             613.714             619.739             620.160             620.447             620.670             620.834             620.896             620.896             617.039
             17750.1             597.921             605.942             613.723             619.740             620.160             620.448             620.670             620.834             620.897             620.897             617.041
             17751.1             597.928             605.950             613.732             619.740             620.161             620.449             620.671             620.834             620.897             620.897             617.042
             17752.1             597.934             605.958             613.741             619.741             620.162             620.449             620.671             620.835             620.897             620.897             617.043
             17753.1             597.941             605.966             613.750             619.742             620.162             620.450             620.672             620.835             620.898             620.897             617.044
             17754.1             597.948             605.974             613.760             619.743             620.163             620.450             620.672             620.836             620.898             620.897             617.045
             17755.1             597.954             605.982             613.769             619.744             620.164             620.451             620.673             620.836             620.898             620.898             617.047
             17756.1             597.961             605.989             613.778             619.745             620.164             620.451             620.673             620.836             620.898             620.898             617.048
             17757.1             597.968             605.997             613.787             619.746             620.165             620.452             620.674             620.837             620.899             620.898             617.049
             17758.1             597.975             606.005             613.796             619.747             620.165             620.452             620.674             620.837             620.899             620.898             617.050
             17759.1             597.981             606.013             613.805             619.748             620.166             620.453             620.675             620.837             620.899             620.899             617.051
             17760.1             597.988             606.021             613.814             619.748             620.167             620.453             620.675             620.838             620.899             620.899             617.053
             17761.1             597.995             606.029             613.823             619.749             620.167             620.454             620.676             620.838             620.900             620.899             617.054
             17762.1             598.001             606.036             613.832             619.750             620.168             620.455             620.676             620.838             620.900             620.899             617.055
             17763.1             598.008             606.044             613.841             619.751             620.169             620.455             620.677             620.839             620.900             620.899             617.056
             17764.1             598.015             606.052             613.850             619.752             620.169             620.456             620.677             620.839             620.901             620.900             617.057
             17765.1             598.021             606.060             613.859             619.753             620.170             620.456             620.678             620.840             620.901             620.900             617.059
             17766.1             598.028             606.068             613.868             619.754             620.171             620.457             620.678             620.840             620.901             620.900             617.060
             17767.1             598.035             606.076             613.877             619.755             620.171             620.457             620.679             620.840             620.901             620.900             617.061
             17768.1             598.042             606.084             613.886             619.755             620.172             620.458             620.679             620.841             620.902             620.901             617.062
             17769.1             598.048             606.091             613.895             619.756             620.173             620.458             620.680             620.841             620.902             620.901             617.064
             17770.1             598.055             606.099             613.904             619.757             620.173             620.459             620.680             620.841             620.902             620.901             617.065
             17771.1             598.062             606.107             613.913             619.758             620.174             620.460             620.681             620.842             620.902             620.901             617.066
             17772.1             598.068             606.115             613.922             619.759             620.174             620.460             620.681             620.842             620.903             620.901             617.067
             17773.1             598.075             606.123             613.931             619.760             620.175             620.461             620.682             620.842             620.903             620.902             617.068
             17774.1             598.082             606.131             613.940             619.761             620.176             620.461             620.682             620.843             620.903             620.902             617.070
             17775.1             598.089             606.138             613.949             619.762             620.176             620.462             620.683             620.843             620.904             620.902             617.071
             17776.1             598.095             606.146             613.958             619.763             620.177             620.462             620.683             620.843             620.904             620.902             617.072
             17777.1             598.102             606.154             613.968             619.763             620.178             620.463             620.684             620.844             620.904             620.903             617.073
             17778.1             598.109             606.162             613.977             619.764             620.178             620.463             620.684             620.844             620.904             620.903             617.074
             17779.1             598.115             606.170             613.986             619.765             620.179             620.464             620.685             620.845             620.905             620.903             617.076
             17780.1             598.122             606.178             613.995             619.766             620.180             620.465             620.685             620.845             620.905             620.903             617.077
             17781.1             598.129             606.186             614.004             619.767             620.180             620.465             620.686             620.845             620.905             620.903             617.078
             17782.1             598.136             606.193             614.013             619.768             620.181             620.466             620.686             620.846             620.905             620.904             617.079
             17783.1             598.142             606.201             614.022             619.769             620.182             620.466             620.687             620.846             620.906             620.904             617.080
             17784.1             598.149             606.209             614.031             619.769             620.182             620.467             620.687             620.846             620.906             620.904             617.081
             17785.1             598.156             606.217             614.040             619.770             620.183             620.467             620.688             620.847             620.906             620.904             617.083
             17786.1             598.162             606.225             614.049             619.771             620.183             620.468             620.688             620.847             620.906             620.905             617.084
             17787.1             598.169             606.233             614.058             619.772             620.184             620.468             620.689             620.847             620.907             620.905             617.085
             17788.1             598.176             606.241             614.067             619.773             620.185             620.469             620.689             620.848             620.907             620.905             617.086
             17789.1             598.182             606.248             614.076             619.774             620.185             620.469             620.690             620.848             620.907             620.905             617.087
             17790.1             598.189             606.256             614.085             619.775             620.186             620.470             620.690             620.848             620.908             620.905             617.089
             17791.1             598.196             606.264             614.094             619.776             620.187             620.471             620.691             620.849             620.908             620.906             617.090
             17792.1             598.203             606.272             614.103             619.776             620.187             620.471             620.691             620.849             620.908             620.906             617.091
             17793.1             598.209             606.280             614.112             619.777             620.188             620.472             620.692             620.850             620.908             620.906             617.092
             17794.1             598.216             606.288             614.121             619.778             620.189             620.472             620.692             620.850             620.909             620.906             617.093
             17795.1             598.223             606.295             614.130             619.779             620.189             620.473             620.693             620.850             620.909             620.906             617.095
             17796.1             598.229             606.303             614.140             619.780             620.190             620.473             620.693             620.851             620.909             620.907             617.096
             17797.1             598.236             606.311             614.149             619.781             620.190             620.474             620.694             620.851             620.909             620.907             617.097
             17798.1             598.243             606.319             614.158             619.782             620.191             620.474             620.694             620.851             620.910             620.907             617.098
             17799.1             598.250             606.327             614.167             619.782             620.192             620.475             620.695             620.852             620.910             620.907             617.099
             17800.1             598.256             606.335             614.176             619.783             620.192             620.476             620.695             620.852             620.910             620.908             617.101
             17801.1             598.263             606.343             614.185             619.784             620.193             620.476             620.696             620.852             620.911             620.908             617.102
             17802.1             598.270             606.350             614.194             619.785             620.194             620.477             620.696             620.853             620.911             620.908             617.103
             17803.1             598.276             606.358             614.203             619.786             620.194             620.477             620.697             620.853             620.911             620.908             617.104
             17804.1             598.283             606.366             614.212             619.787             620.195             620.478             620.697             620.853             620.911             620.908             617.105
             17805.1             598.290             606.374             614.221             619.788             620.196             620.478             620.698             620.854             620.912             620.909             617.107
             17806.1             598.297             606.382             614.230             619.788             620.196             620.479             620.698             620.854             620.912             620.909             617.108
             17807.1             598.303             606.390             614.239             619.789             620.197             620.479             620.699             620.854             620.912             620.909             617.109
             17808.1             598.310             606.398             614.248             619.790             620.197             620.480             620.699             620.855             620.912             620.909             617.110
             17809.1             598.317             606.405             614.257             619.791             620.198             620.480             620.700             620.855             620.913             620.910             617.111
             17810.1             598.323             606.413             614.267             619.792             620.199             620.481             620.700             620.856             620.913             620.910             617.112
