time,model.root.system1.integrator.y,model.root.system1.integrator1.y,model.root.system1.der(integrator.y),model.root.system1.der(integrator1.y),model.root.system1.HModelica,model.root.system1.hxPower,model.root.system1.hxPowerIntegral,model.root.system1.momentumModelica,model.root.system1.power,model.root.system1.powerIntegral,model.root.system1.temperatureModelica,model.root.system1.integrator.u,model.root.system1.integrator1.u,model.root.system1.ramp.y,model.root.system1.ramp1.y,model.root.system1.ramp2.y,model.root.system1.integrator.initType,model.root.system1.integrator1.initType,model.root.system1.integrator.use_reset,model.root.system1.integrator.use_set,model.root.system1.integrator1.use_reset,model.root.system1.integrator1.use_set
1.016, 145488434.65, -15427.1625957, 124087578.157, -17534.114982, 10000, -17534.114982, -15427.1625957, 0, 124087578.157, 145488434.65, 850, 124087578.157, -17534.114982, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.016, 145488434.65, -15427.1625957, 124087578.157, -17534.114982, 10000, -17534.114982, -15427.1625957, 0, 124087578.157, 145488434.65, 850, 124087578.157, -17534.114982, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.017, 145612490.992, -15444.6991056, 124056342.779, -17536.509956, 10000, -17536.509956, -15444.6991056, 0, 124056342.779, 145612490.992, 850, 124056342.779, -17536.509956, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.017, 145612490.992, -15444.6991056, 124056342.779, -17536.509956, 10000, -17536.509956, -15444.6991056, 0, 124056342.779, 145612490.992, 850, 124056342.779, -17536.509956, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.017, 145612490.992, -15444.6991056, 124056342.779, -17536.509956, 10000, -17536.509956, -15444.6991056, 0, 124056342.779, 145612490.992, 850, 124056342.779, -17536.509956, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.018, 145736516.116, -15462.2380045, 124025123.463, -17538.8989006, 10000, -17538.8989006, -15462.2380045, 0, 124025123.463, 145736516.116, 850, 124025123.463, -17538.8989006, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.018, 145736516.116, -15462.2380045, 124025123.463, -17538.8989006, 10000, -17538.8989006, -15462.2380045, 0, 124025123.463, 145736516.116, 850, 124025123.463, -17538.8989006, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.018, 145736516.116, -15462.2380045, 124025123.463, -17538.8989006, 10000, -17538.8989006, -15462.2380045, 0, 124025123.463, 145736516.116, 850, 124025123.463, -17538.8989006, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.019, 145860510.036, -15479.7792864, 123993920.195, -17541.2818171, 10000, -17541.2818171, -15479.7792864, 0, 123993920.195, 145860510.036, 850, 123993920.195, -17541.2818171, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.019, 145860510.036, -15479.7792864, 123993920.195, -17541.2818171, 10000, -17541.2818171, -15479.7792864, 0, 123993920.195, 145860510.036, 850, 123993920.195, -17541.2818171, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.019, 145860510.036, -15479.7792864, 123993920.195, -17541.2818171, 10000, -17541.2818171, -15479.7792864, 0, 123993920.195, 145860510.036, 850, 123993920.195, -17541.2818171, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.02, 145984472.769, -15497.3229451, 123962732.964, -17543.6587069, 10000, -17543.6587069, -15497.3229451, 0, 123962732.964, 145984472.769, 850, 123962732.964, -17543.6587069, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.02, 145984472.769, -15497.3229451, 123962732.964, -17543.6587069, 10000, -17543.6587069, -15497.3229451, 0, 123962732.964, 145984472.769, 850, 123962732.964, -17543.6587069, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.02, 145984472.769, -15497.3229451, 123962732.964, -17543.6587069, 10000, -17543.6587069, -15497.3229451, 0, 123962732.964, 145984472.769, 850, 123962732.964, -17543.6587069, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.021, 146108404.331, -15514.8689746, 123931561.757, -17546.0295714, 10000, -17546.0295714, -15514.8689746, 0, 123931561.757, 146108404.331, 850, 123931561.757, -17546.0295714, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.021, 146108404.331, -15514.8689746, 123931561.757, -17546.0295714, 10000, -17546.0295714, -15514.8689746, 0, 123931561.757, 146108404.331, 850, 123931561.757, -17546.0295714, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.021, 146108404.331, -15514.8689746, 123931561.757, -17546.0295714, 10000, -17546.0295714, -15514.8689746, 0, 123931561.757, 146108404.331, 850, 123931561.757, -17546.0295714, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.022, 146232304.737, -15532.417369, 123900406.562, -17548.3944119, 10000, -17548.3944119, -15532.417369, 0, 123900406.562, 146232304.737, 850, 123900406.562, -17548.3944119, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.022, 146232304.737, -15532.417369, 123900406.562, -17548.3944119, 10000, -17548.3944119, -15532.417369, 0, 123900406.562, 146232304.737, 850, 123900406.562, -17548.3944119, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.022, 146232304.737, -15532.417369, 123900406.562, -17548.3944119, 10000, -17548.3944119, -15532.417369, 0, 123900406.562, 146232304.737, 850, 123900406.562, -17548.3944119, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.023, 146356174.005, -15549.9681223, 123869267.367, -17550.7532297, 10000, -17550.7532297, -15549.9681223, 0, 123869267.367, 146356174.005, 850, 123869267.367, -17550.7532297, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.023, 146356174.005, -15549.9681223, 123869267.367, -17550.7532297, 10000, -17550.7532297, -15549.9681223, 0, 123869267.367, 146356174.005, 850, 123869267.367, -17550.7532297, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.023, 146356174.005, -15549.9681223, 123869267.367, -17550.7532297, 10000, -17550.7532297, -15549.9681223, 0, 123869267.367, 146356174.005, 850, 123869267.367, -17550.7532297, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.024, 146480012.149, -15567.5212283, 123838144.161, -17553.1060262, 10000, -17553.1060262, -15567.5212283, 0, 123838144.161, 146480012.149, 850, 123838144.161, -17553.1060262, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.024, 146480012.149, -15567.5212283, 123838144.161, -17553.1060262, 10000, -17553.1060262, -15567.5212283, 0, 123838144.161, 146480012.149, 850, 123838144.161, -17553.1060262, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.024, 146480012.149, -15567.5212283, 123838144.161, -17553.1060262, 10000, -17553.1060262, -15567.5212283, 0, 123838144.161, 146480012.149, 850, 123838144.161, -17553.1060262, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.025, 146603819.186, -15585.0766811, 123807036.93, -17555.4528027, 10000, -17555.4528027, -15585.0766811, 0, 123807036.93, 146603819.186, 850, 123807036.93, -17555.4528027, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.025, 146603819.186, -15585.0766811, 123807036.93, -17555.4528027, 10000, -17555.4528027, -15585.0766811, 0, 123807036.93, 146603819.186, 850, 123807036.93, -17555.4528027, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.025, 146603819.186, -15585.0766811, 123807036.93, -17555.4528027, 10000, -17555.4528027, -15585.0766811, 0, 123807036.93, 146603819.186, 850, 123807036.93, -17555.4528027, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.026, 146727595.131, -15602.6344747, 123775945.663, -17557.7935607, 10000, -17557.7935607, -15602.6344747, 0, 123775945.663, 146727595.131, 850, 123775945.663, -17557.7935607, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.026, 146727595.131, -15602.6344747, 123775945.663, -17557.7935607, 10000, -17557.7935607, -15602.6344747, 0, 123775945.663, 146727595.131, 850, 123775945.663, -17557.7935607, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.026, 146727595.131, -15602.6344747, 123775945.663, -17557.7935607, 10000, -17557.7935607, -15602.6344747, 0, 123775945.663, 146727595.131, 850, 123775945.663, -17557.7935607, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.027, 146851340.002, -15620.194603, 123744870.347, -17560.1283014, 10000, -17560.1283014, -15620.194603, 0, 123744870.347, 146851340.002, 850, 123744870.347, -17560.1283014, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.027, 146851340.002, -15620.194603, 123744870.347, -17560.1283014, 10000, -17560.1283014, -15620.194603, 0, 123744870.347, 146851340.002, 850, 123744870.347, -17560.1283014, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.027, 146851340.002, -15620.194603, 123744870.347, -17560.1283014, 10000, -17560.1283014, -15620.194603, 0, 123744870.347, 146851340.002, 850, 123744870.347, -17560.1283014, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.028, 146975053.813, -15637.75706, 123713810.972, -17562.4570263, 10000, -17562.4570263, -15637.75706, 0, 123713810.972, 146975053.813, 850, 123713810.972, -17562.4570263, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.028, 146975053.813, -15637.75706, 123713810.972, -17562.4570263, 10000, -17562.4570263, -15637.75706, 0, 123713810.972, 146975053.813, 850, 123713810.972, -17562.4570263, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.028, 146975053.813, -15637.75706, 123713810.972, -17562.4570263, 10000, -17562.4570263, -15637.75706, 0, 123713810.972, 146975053.813, 850, 123713810.972, -17562.4570263, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.029, 147098736.58, -15655.3218397, 123682767.524, -17564.7797366, 10000, -17564.7797366, -15655.3218397, 0, 123682767.524, 147098736.58, 850, 123682767.524, -17564.7797366, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.029, 147098736.58, -15655.3218397, 123682767.524, -17564.7797366, 10000, -17564.7797366, -15655.3218397, 0, 123682767.524, 147098736.58, 850, 123682767.524, -17564.7797366, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.029, 147098736.58, -15655.3218397, 123682767.524, -17564.7797366, 10000, -17564.7797366, -15655.3218397, 0, 123682767.524, 147098736.58, 850, 123682767.524, -17564.7797366, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.03, 147222388.32, -15672.8889362, 123651739.991, -17567.0964338, 10000, -17567.0964338, -15672.8889362, 0, 123651739.991, 147222388.32, 850, 123651739.991, -17567.0964338, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.03, 147222388.32, -15672.8889362, 123651739.991, -17567.0964338, 10000, -17567.0964338, -15672.8889362, 0, 123651739.991, 147222388.32, 850, 123651739.991, -17567.0964338, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.03, 147222388.32, -15672.8889362, 123651739.991, -17567.0964338, 10000, -17567.0964338, -15672.8889362, 0, 123651739.991, 147222388.32, 850, 123651739.991, -17567.0964338, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.031, 147346009.049, -15690.4583433, 123620728.362, -17569.4071192, 10000, -17569.4071192, -15690.4583433, 0, 123620728.362, 147346009.049, 850, 123620728.362, -17569.4071192, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.031, 147346009.049, -15690.4583433, 123620728.362, -17569.4071192, 10000, -17569.4071192, -15690.4583433, 0, 123620728.362, 147346009.049, 850, 123620728.362, -17569.4071192, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.031, 147346009.049, -15690.4583433, 123620728.362, -17569.4071192, 10000, -17569.4071192, -15690.4583433, 0, 123620728.362, 147346009.049, 850, 123620728.362, -17569.4071192, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.032, 147469598.781, -15708.0300551, 123589732.625, -17571.7117942, 10000, -17571.7117942, -15708.0300551, 0, 123589732.625, 147469598.781, 850, 123589732.625, -17571.7117942, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.032, 147469598.781, -15708.0300551, 123589732.625, -17571.7117942, 10000, -17571.7117942, -15708.0300551, 0, 123589732.625, 147469598.781, 850, 123589732.625, -17571.7117942, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.032, 147469598.781, -15708.0300551, 123589732.625, -17571.7117942, 10000, -17571.7117942, -15708.0300551, 0, 123589732.625, 147469598.781, 850, 123589732.625, -17571.7117942, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.033, 147593157.534, -15725.6040655, 123558752.767, -17574.0104602, 10000, -17574.0104602, -15725.6040655, 0, 123558752.767, 147593157.534, 850, 123558752.767, -17574.0104602, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.033, 147593157.534, -15725.6040655, 123558752.767, -17574.0104602, 10000, -17574.0104602, -15725.6040655, 0, 123558752.767, 147593157.534, 850, 123558752.767, -17574.0104602, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.033, 147593157.534, -15725.6040655, 123558752.767, -17574.0104602, 10000, -17574.0104602, -15725.6040655, 0, 123558752.767, 147593157.534, 850, 123558752.767, -17574.0104602, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.034, 147716685.323, -15743.1803687, 123527788.777, -17576.3031185, 10000, -17576.3031185, -15743.1803687, 0, 123527788.777, 147716685.323, 850, 123527788.777, -17576.3031185, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.034, 147716685.323, -15743.1803687, 123527788.777, -17576.3031185, 10000, -17576.3031185, -15743.1803687, 0, 123527788.777, 147716685.323, 850, 123527788.777, -17576.3031185, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.034, 147716685.323, -15743.1803687, 123527788.777, -17576.3031185, 10000, -17576.3031185, -15743.1803687, 0, 123527788.777, 147716685.323, 850, 123527788.777, -17576.3031185, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.035, 147840182.163, -15760.7589584, 123496840.642, -17578.5897705, 10000, -17578.5897705, -15760.7589584, 0, 123496840.642, 147840182.163, 850, 123496840.642, -17578.5897705, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.035, 147840182.163, -15760.7589584, 123496840.642, -17578.5897705, 10000, -17578.5897705, -15760.7589584, 0, 123496840.642, 147840182.163, 850, 123496840.642, -17578.5897705, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.035, 147840182.163, -15760.7589584, 123496840.642, -17578.5897705, 10000, -17578.5897705, -15760.7589584, 0, 123496840.642, 147840182.163, 850, 123496840.642, -17578.5897705, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.036, 147963648.072, -15778.3398288, 123465908.351, -17580.8704176, 10000, -17580.8704176, -15778.3398288, 0, 123465908.351, 147963648.072, 850, 123465908.351, -17580.8704176, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.036, 147963648.072, -15778.3398288, 123465908.351, -17580.8704176, 10000, -17580.8704176, -15778.3398288, 0, 123465908.351, 147963648.072, 850, 123465908.351, -17580.8704176, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.036, 147963648.072, -15778.3398288, 123465908.351, -17580.8704176, 10000, -17580.8704176, -15778.3398288, 0, 123465908.351, 147963648.072, 850, 123465908.351, -17580.8704176, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.037, 148087083.064, -15795.9229739, 123434991.891, -17583.1450611, 10000, -17583.1450611, -15795.9229739, 0, 123434991.891, 148087083.064, 850, 123434991.891, -17583.1450611, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.037, 148087083.064, -15795.9229739, 123434991.891, -17583.1450611, 10000, -17583.1450611, -15795.9229739, 0, 123434991.891, 148087083.064, 850, 123434991.891, -17583.1450611, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.037, 148087083.064, -15795.9229739, 123434991.891, -17583.1450611, 10000, -17583.1450611, -15795.9229739, 0, 123434991.891, 148087083.064, 850, 123434991.891, -17583.1450611, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.038, 148210487.155, -15813.5083876, 123404091.251, -17585.4137025, 10000, -17585.4137025, -15813.5083876, 0, 123404091.251, 148210487.155, 850, 123404091.251, -17585.4137025, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.038, 148210487.155, -15813.5083876, 123404091.251, -17585.4137025, 10000, -17585.4137025, -15813.5083876, 0, 123404091.251, 148210487.155, 850, 123404091.251, -17585.4137025, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.038, 148210487.155, -15813.5083876, 123404091.251, -17585.4137025, 10000, -17585.4137025, -15813.5083876, 0, 123404091.251, 148210487.155, 850, 123404091.251, -17585.4137025, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.039, 148333860.361, -15831.0960639, 123373206.419, -17587.6763432, 10000, -17587.6763432, -15831.0960639, 0, 123373206.419, 148333860.361, 850, 123373206.419, -17587.6763432, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.039, 148333860.361, -15831.0960639, 123373206.419, -17587.6763432, 10000, -17587.6763432, -15831.0960639, 0, 123373206.419, 148333860.361, 850, 123373206.419, -17587.6763432, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.039, 148333860.361, -15831.0960639, 123373206.419, -17587.6763432, 10000, -17587.6763432, -15831.0960639, 0, 123373206.419, 148333860.361, 850, 123373206.419, -17587.6763432, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.04, 148457202.699, -15848.6859969, 123342337.383, -17589.9329845, 10000, -17589.9329845, -15848.6859969, 0, 123342337.383, 148457202.699, 850, 123342337.383, -17589.9329845, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.04, 148457202.699, -15848.6859969, 123342337.383, -17589.9329845, 10000, -17589.9329845, -15848.6859969, 0, 123342337.383, 148457202.699, 850, 123342337.383, -17589.9329845, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.04, 148457202.699, -15848.6859969, 123342337.383, -17589.9329845, 10000, -17589.9329845, -15848.6859969, 0, 123342337.383, 148457202.699, 850, 123342337.383, -17589.9329845, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.041, 148580514.183, -15866.2781806, 123311484.13, -17592.1836278, 10000, -17592.1836278, -15866.2781806, 0, 123311484.13, 148580514.183, 850, 123311484.13, -17592.1836278, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.041, 148580514.183, -15866.2781806, 123311484.13, -17592.1836278, 10000, -17592.1836278, -15866.2781806, 0, 123311484.13, 148580514.183, 850, 123311484.13, -17592.1836278, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.041, 148580514.183, -15866.2781806, 123311484.13, -17592.1836278, 10000, -17592.1836278, -15866.2781806, 0, 123311484.13, 148580514.183, 850, 123311484.13, -17592.1836278, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.042, 148703794.83, -15883.8726088, 123280646.65, -17594.4282745, 10000, -17594.4282745, -15883.8726088, 0, 123280646.65, 148703794.83, 850, 123280646.65, -17594.4282745, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.042, 148703794.83, -15883.8726088, 123280646.65, -17594.4282745, 10000, -17594.4282745, -15883.8726088, 0, 123280646.65, 148703794.83, 850, 123280646.65, -17594.4282745, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.042, 148703794.83, -15883.8726088, 123280646.65, -17594.4282745, 10000, -17594.4282745, -15883.8726088, 0, 123280646.65, 148703794.83, 850, 123280646.65, -17594.4282745, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.043, 148827044.654, -15901.4692758, 123249824.93, -17596.666926, 10000, -17596.666926, -15901.4692758, 0, 123249824.93, 148827044.654, 850, 123249824.93, -17596.666926, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.043, 148827044.654, -15901.4692758, 123249824.93, -17596.666926, 10000, -17596.666926, -15901.4692758, 0, 123249824.93, 148827044.654, 850, 123249824.93, -17596.666926, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.043, 148827044.654, -15901.4692758, 123249824.93, -17596.666926, 10000, -17596.666926, -15901.4692758, 0, 123249824.93, 148827044.654, 850, 123249824.93, -17596.666926, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.044, 148950263.673, -15919.0681753, 123219018.958, -17598.8995837, 10000, -17598.8995837, -15919.0681753, 0, 123219018.958, 148950263.673, 850, 123219018.958, -17598.8995837, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.044, 148950263.673, -15919.0681753, 123219018.958, -17598.8995837, 10000, -17598.8995837, -15919.0681753, 0, 123219018.958, 148950263.673, 850, 123219018.958, -17598.8995837, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.044, 148950263.673, -15919.0681753, 123219018.958, -17598.8995837, 10000, -17598.8995837, -15919.0681753, 0, 123219018.958, 148950263.673, 850, 123219018.958, -17598.8995837, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.045, 149073451.902, -15936.6693016, 123188228.722, -17601.126249, 10000, -17601.126249, -15936.6693016, 0, 123188228.722, 149073451.902, 850, 123188228.722, -17601.126249, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.045, 149073451.902, -15936.6693016, 123188228.722, -17601.126249, 10000, -17601.126249, -15936.6693016, 0, 123188228.722, 149073451.902, 850, 123188228.722, -17601.126249, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.045, 149073451.902, -15936.6693016, 123188228.722, -17601.126249, 10000, -17601.126249, -15936.6693016, 0, 123188228.722, 149073451.902, 850, 123188228.722, -17601.126249, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.046, 149196609.356, -15954.2726485, 123157454.211, -17603.3469234, 10000, -17603.3469234, -15954.2726485, 0, 123157454.211, 149196609.356, 850, 123157454.211, -17603.3469234, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.046, 149196609.356, -15954.2726485, 123157454.211, -17603.3469234, 10000, -17603.3469234, -15954.2726485, 0, 123157454.211, 149196609.356, 850, 123157454.211, -17603.3469234, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.046, 149196609.356, -15954.2726485, 123157454.211, -17603.3469234, 10000, -17603.3469234, -15954.2726485, 0, 123157454.211, 149196609.356, 850, 123157454.211, -17603.3469234, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.047, 149319736.052, -15971.8782101, 123126695.413, -17605.5616082, 10000, -17605.5616082, -15971.8782101, 0, 123126695.413, 149319736.052, 850, 123126695.413, -17605.5616082, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.047, 149319736.052, -15971.8782101, 123126695.413, -17605.5616082, 10000, -17605.5616082, -15971.8782101, 0, 123126695.413, 149319736.052, 850, 123126695.413, -17605.5616082, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.047, 149319736.052, -15971.8782101, 123126695.413, -17605.5616082, 10000, -17605.5616082, -15971.8782101, 0, 123126695.413, 149319736.052, 850, 123126695.413, -17605.5616082, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.048, 149442832.004, -15989.4859804, 123095952.316, -17607.7703048, 10000, -17607.7703048, -15989.4859804, 0, 123095952.316, 149442832.004, 850, 123095952.316, -17607.7703048, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.048, 149442832.004, -15989.4859804, 123095952.316, -17607.7703048, 10000, -17607.7703048, -15989.4859804, 0, 123095952.316, 149442832.004, 850, 123095952.316, -17607.7703048, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.048, 149442832.004, -15989.4859804, 123095952.316, -17607.7703048, 10000, -17607.7703048, -15989.4859804, 0, 123095952.316, 149442832.004, 850, 123095952.316, -17607.7703048, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.049, 149565897.229, -16007.0959534, 123065224.907, -17609.9730147, 10000, -17609.9730147, -16007.0959534, 0, 123065224.907, 149565897.229, 850, 123065224.907, -17609.9730147, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.049, 149565897.229, -16007.0959534, 123065224.907, -17609.9730147, 10000, -17609.9730147, -16007.0959534, 0, 123065224.907, 149565897.229, 850, 123065224.907, -17609.9730147, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.049, 149565897.229, -16007.0959534, 123065224.907, -17609.9730147, 10000, -17609.9730147, -16007.0959534, 0, 123065224.907, 149565897.229, 850, 123065224.907, -17609.9730147, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.05, 149688931.742, -16024.7081232, 123034513.177, -17612.1697392, 10000, -17612.1697392, -16024.7081232, 0, 123034513.177, 149688931.742, 850, 123034513.177, -17612.1697392, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.05, 149688931.742, -16024.7081232, 123034513.177, -17612.1697392, 10000, -17612.1697392, -16024.7081232, 0, 123034513.177, 149688931.742, 850, 123034513.177, -17612.1697392, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.05, 149688931.742, -16024.7081232, 123034513.177, -17612.1697392, 10000, -17612.1697392, -16024.7081232, 0, 123034513.177, 149688931.742, 850, 123034513.177, -17612.1697392, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.051, 149811935.559, -16042.3224837, 123003817.111, -17614.3604798, 10000, -17614.3604798, -16042.3224837, 0, 123003817.111, 149811935.559, 850, 123003817.111, -17614.3604798, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.051, 149811935.559, -16042.3224837, 123003817.111, -17614.3604798, 10000, -17614.3604798, -16042.3224837, 0, 123003817.111, 149811935.559, 850, 123003817.111, -17614.3604798, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.051, 149811935.559, -16042.3224837, 123003817.111, -17614.3604798, 10000, -17614.3604798, -16042.3224837, 0, 123003817.111, 149811935.559, 850, 123003817.111, -17614.3604798, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.052, 149934908.696, -16059.9390289, 122973136.699, -17616.545238, 10000, -17616.545238, -16059.9390289, 0, 122973136.699, 149934908.696, 850, 122973136.699, -17616.545238, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.052, 149934908.696, -16059.9390289, 122973136.699, -17616.545238, 10000, -17616.545238, -16059.9390289, 0, 122973136.699, 149934908.696, 850, 122973136.699, -17616.545238, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.052, 149934908.696, -16059.9390289, 122973136.699, -17616.545238, 10000, -17616.545238, -16059.9390289, 0, 122973136.699, 149934908.696, 850, 122973136.699, -17616.545238, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.053, 150057851.168, -16077.5577529, 122942471.93, -17618.7240151, 10000, -17618.7240151, -16077.5577529, 0, 122942471.93, 150057851.168, 850, 122942471.93, -17618.7240151, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.053, 150057851.168, -16077.5577529, 122942471.93, -17618.7240151, 10000, -17618.7240151, -16077.5577529, 0, 122942471.93, 150057851.168, 850, 122942471.93, -17618.7240151, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.053, 150057851.168, -16077.5577529, 122942471.93, -17618.7240151, 10000, -17618.7240151, -16077.5577529, 0, 122942471.93, 150057851.168, 850, 122942471.93, -17618.7240151, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.054, 150180762.991, -16095.1786497, 122911822.79, -17620.8968126, 10000, -17620.8968126, -16095.1786497, 0, 122911822.79, 150180762.991, 850, 122911822.79, -17620.8968126, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.054, 150180762.991, -16095.1786497, 122911822.79, -17620.8968126, 10000, -17620.8968126, -16095.1786497, 0, 122911822.79, 150180762.991, 850, 122911822.79, -17620.8968126, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.054, 150180762.991, -16095.1786497, 122911822.79, -17620.8968126, 10000, -17620.8968126, -16095.1786497, 0, 122911822.79, 150180762.991, 850, 122911822.79, -17620.8968126, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.055, 150303644.18, -16112.8017134, 122881189.269, -17623.0636319, 10000, -17623.0636319, -16112.8017134, 0, 122881189.269, 150303644.18, 850, 122881189.269, -17623.0636319, 0, 850, 10000, 3, 3, 0, 0, 0, 0
